server	v0.70.0	2024-03-01	false
server	v0.69.0	2024-02-23	false
server	v0.68.2	2024-02-20	false
server	v0.68.1	2024-02-09	false
server	v0.67.0	2024-02-09	false
server	v0.66.2	2024-02-01	false
server	v0.66.1	2024-01-23	false
server	v0.66.0	2024-01-19	false
server	v0.65.0	2024-01-15	false
server	v0.64.3	2024-01-10	false
server	v0.64.2	2024-01-08	false
server	v0.64.1	2024-01-04	false
server	v0.64.0	2024-01-03	false
server	v0.63.5	2023-12-18	false
server	v0.63.4	2023-12-13	false
server	v0.63.3	2023-12-07	false
server	v0.63.2p1	2023-12-05	false
server	v0.63.2	2023-12-05	false
server	v0.63.1	2023-12-04	false
server	v0.63.0	2023-11-24	false
server	v0.62.10	2023-11-22	false
server	v0.62.9	2023-11-22	false
server	v0.62.8	2023-11-16	false
server	v0.62.7	2023-11-16	false
server	v0.62.6	2023-11-16	false
server	v0.62.5	2023-11-15	false
server	v0.62.3	2023-11-09	false
server	v0.62.2	2023-11-09	false
server	v0.62.1	2023-11-08	false
server	v0.62.0	2023-11-06	false
server	v0.61.7	2023-10-31	false
server	v0.61.6	2023-10-31	false
server	v0.61.5	2023-10-26	false
server	v0.61.4	2023-10-26	false
server	v0.61.3	2023-10-26	false
server	v0.61.2	2023-10-20	false
server	v0.61.1	2023-10-20	false
server	v0.61.0	2023-10-19	false
server	v0.60.3	2023-10-12	false
server	v0.60.1	2023-10-11	false
server	v0.60.0	2023-10-09	false
server	v0.59.4	2023-09-28	false
server	v0.59.3	2023-09-27	false
server	v0.59.2	2023-09-27	false
server	v0.59.1	2023-09-20	false
server	v0.59.0	2023-09-19	false
server	v0.58.1	2023-09-08	false
server	v0.58.0	2023-09-07	false
server	v0.56.5p1	2023-09-01	false
server	v0.56.5	2023-09-01	false
server	v0.56.4	2023-08-28	false
server	v0.56.3	2023-08-27	false
server	v0.56.2	2023-08-25	false
server	v0.56.1	2023-08-24	false
server	v0.56.0	2023-08-22	false
server	v0.55.1	2023-08-18	false
server	v0.55.0	2023-08-16	false
server	v0.54.1	2023-08-04	false
server	v0.54.0	2023-08-03	false
server	v0.53.2	2023-07-28	false
server	v0.53.1	2023-07-28	false
server	v0.53.0	2023-07-27	false
server	v0.52.3	2023-07-25	false
server	v0.52.2	2023-07-21	false
server	v0.52.1rc4	2023-07-20	false
server	v0.52.1rc3	2023-07-20	false
server	v0.52.1rc2	2023-07-20	false
server	v0.52.1rc1	2023-07-19	false
server	v0.52.0rc2	2023-07-11	false
server	v0.52.0rc1	2023-07-10	false
server	v0.51.0	2023-06-27	false
server	v0.50.2	2023-06-15	false
server	v0.50.1	2023-06-14	false
server	v0.50.0	2023-06-13	false
server	v0.49.5	2023-06-05	false
server	v0.49.4	2023-06-05	false
server	v0.49.1	2023-05-31	false
server	v0.49.0	2023-05-30	false
server	v0.48.3	2023-05-23	false
server	v0.48.2	2023-05-17	false
server	v0.48.1	2023-05-17	false
server	v0.48.0	2023-05-17	false
server	v0.47.7	2023-05-11	false
server	v0.47.6	2023-05-11	false
server	v0.47.5	2023-05-10	false
server	v0.47.4	2023-05-10	false
