id,createdDate,updatedDate,version,resourceID,type,agentId,issuer,expires
50bf71fd-9fa2-4c34-9e5d-0b0fe533d5cf,"2024-08-12 12:55:02.402840","2024-08-12 12:55:02.000000",2,,vc-campaign,8da18bfb-8e73-4114-95c6-60f7477dc7c0,NULL,NULL
51191dd5-7a5f-46bb-a3da-c2e507874850,"2024-07-08 11:18:29.983057","2024-07-08 11:18:29.983000",1,,global-registered,0edfe604-1021-4423-be7c-5ebd00a866fb,NULL,NULL
5340d924-daef-4ad6-8481-8aef355f3818,"2023-05-05 11:42:53.901578","2023-05-05 11:42:53.000000",2,,global-registered,93996539-d083-4fd3-95cb-1c78ac77a308,NULL,NULL
53774a82-4586-41a9-b81b-5a5e3e5e472e,"2024-05-28 10:03:59.801692","2024-05-28 10:03:59.801000",1,,beta-tester,d1088f06-5bb1-4ab8-9266-052cf58ab97a,NULL,NULL
54b841f0-1e88-4b68-8e4c-4b177f2c924a,"2024-07-01 07:25:53.656126","2024-07-01 07:25:53.656000",1,,global-registered,181ab99a-b182-4ed6-a7f5-0d021176f20f,NULL,NULL
54f98100-3a22-4b1e-a6b5-129fae894f90,"2024-05-28 13:02:19.848191","2024-05-28 13:02:19.848000",1,,global-registered,9e872922-2a85-40b6-a7cd-725d076d37b2,NULL,NULL
563ea49a-98c1-4f1a-a7a2-a22a82c5768b,"2022-08-24 14:03:58.358449","2022-08-24 14:03:58.000000",2,,global-admin,6f686571-4c4c-4368-818f-1a119cd55c92,NULL,NULL
566c8f1d-ff18-4cc4-90ce-02f539da91b5,"2023-08-22 10:09:35.149565","2023-08-22 10:09:35.000000",2,,global-registered,6f060b26-a6d6-4ef6-ba4c-63129df83eb4,NULL,NULL
58ad65da-f2dc-4625-ba2d-6ac90de7fb97,"2023-07-28 14:19:30.515509","2023-07-28 14:19:30.000000",2,,global-registered,a17a69fa-4fc9-41be-a6ad-9b5e8c289a16,NULL,NULL
58d7004f-5dbb-47d3-b809-4e21aa16d7a8,"2024-08-27 14:52:27.441197","2024-08-27 14:52:27.441000",1,,global-registered,5618654a-2222-4cf7-b0fd-273bca75328e,NULL,NULL
59d6006e-9a34-4092-95b9-623f1787f1bb,"2024-06-04 11:41:22.829946","2024-06-04 11:41:22.000000",2,,global-support,8b972530-21fd-45c9-a569-d02c8c744d39,NULL,NULL
59ea71f0-429f-4c85-8cbe-a1b76dd9189b,"2023-12-12 15:02:43.342699","2023-12-12 15:02:43.000000",2,,global-registered,8e467ab1-a143-43f9-9f48-ea28778b29b8,NULL,NULL
5c7187aa-9586-4f53-b0e2-2270645e6d86,"2024-06-05 09:56:27.613907","2024-06-05 09:56:27.000000",2,,global-admin,e017ad37-93fa-4766-a779-2720c1ef0ef7,NULL,NULL
5cc48391-0e41-4132-a713-b86da24289fd,"2024-05-17 15:27:17.620631","2024-05-17 15:27:17.620000",1,,global-registered,7e92ad4c-8e2d-49c3-a63f-5c72a0ddca52,NULL,NULL
5cfd99b5-98fd-4046-8a86-d17dadaf517b,"2024-05-16 06:49:47.406846","2024-05-16 06:49:47.000000",2,,global-support,14eaa51a-2291-4dd2-b530-20ebab37d1ee,NULL,NULL
5cfdfad9-3db5-4943-b5ac-95acb48bf466,"2024-08-20 08:32:59.923062","2024-08-20 08:32:59.923000",1,,global-registered,991e2fc0-ccde-46da-8699-f2683d43d4e9,NULL,NULL
5d8b0370-a245-4ffd-b208-819ebb4e1d3c,"2022-08-25 08:38:45.366246","2022-08-25 08:38:45.000000",2,,global-registered,416edd99-4a87-4cbf-8718-e0cb1447c9c3,NULL,NULL
5e428973-58fe-4011-9f87-0c0b9198c3b7,"2023-01-26 14:07:33.404450","2023-01-26 14:07:33.000000",2,,global-registered,69385992-32bd-4bd3-a95c-a18e897c778e,NULL,NULL
5fa0dd89-887c-437f-91a6-ac3c78374a5a,"2024-06-26 07:27:03.519097","2024-06-26 07:27:03.000000",2,,global-admin,4b3af017-f059-41ea-8b89-6491ddf67b16,NULL,NULL
602b4bd5-e6f4-4a46-b291-9f5edc7c455c,"2024-05-07 12:03:21.666213","2024-05-07 12:03:21.666000",1,,global-registered,a901df74-2a0a-4dee-8ba5-b79419f97ff3,NULL,NULL
603807ad-3167-419e-9273-c184c63d8b28,"2023-05-05 06:06:14.267437","2023-05-05 06:06:14.000000",2,,global-registered,4b560f3b-d896-46cf-b992-85f59f18cbbf,NULL,NULL
644f4d44-98f2-4e0b-a326-7c717d0c50fd,"2023-01-27 12:26:32.579542","2023-01-27 12:26:32.000000",2,,global-registered,0c78b7b7-fa24-4bdb-890c-46f992ea2db7,NULL,NULL
6588791a-34eb-4741-a81d-bc0dad7a6970,"2024-06-28 11:58:17.579718","2024-06-28 11:58:17.000000",2,,beta-tester,f23d2402-734c-430e-ba4f-b84e68e0a452,NULL,NULL
66063219-1386-4a46-b998-43feda93a01f,"2024-06-03 11:04:45.379061","2024-06-03 11:04:45.000000",2,,beta-tester,726dba9e-9e2b-4c1f-81e2-2f3373187025,NULL,NULL
666df346-8845-4a76-a267-1369a0f96cc9,"2024-06-05 10:25:08.925915","2024-06-05 10:25:08.925000",1,,global-registered,d204c3cc-d1e3-4d10-9807-74d76791768a,NULL,NULL
691c3f19-bcda-4a46-b523-dc0b4b72bf59,"2024-07-08 10:31:17.452864","2024-07-08 10:31:17.452000",1,,global-registered,740c62fb-7dcb-4a43-889a-df62620e1392,NULL,NULL
6a6dc04f-261c-4704-ac24-32578c8e7dd0,"2024-07-01 08:31:27.828875","2024-07-01 08:31:27.828000",1,,global-registered,30e4518b-f70a-4a12-bfbc-9857bfe8fba0,NULL,NULL
6b7a6cfb-7eee-4e2b-9706-f8afbfce93e7,"2024-04-24 15:38:37.473144","2024-04-24 15:38:37.473000",1,,global-registered,c3d078af-0085-402a-b489-9d893040d9ed,NULL,NULL
6bb83db9-5c29-49c4-8161-027e05b74553,"2024-04-08 08:29:35.252412","2024-04-08 08:29:35.252000",1,,global-registered,de1fbef4-ae45-401c-b6f5-e2d519f58590,NULL,NULL
6c7fc35a-5c22-4451-a589-c7c68d7da2cf,"2023-11-22 08:59:35.246835","2023-11-22 08:59:35.000000",2,,global-registered,53f8063b-c927-4c2a-ae55-9de70d08f3a1,NULL,NULL
6e90e72d-d158-4751-868a-4e57c5958d49,"2023-01-26 15:13:40.572832","2023-01-26 15:13:40.000000",2,,global-registered,b8ce743b-f484-4df9-895a-1ad067755dc5,NULL,NULL
6f4a7e43-e527-4b0c-85d8-822873f6a60c,"2024-05-28 13:14:52.664468","2024-05-28 13:14:52.664000",1,,beta-tester,c9bb1946-e020-4085-b587-bdfd8974a8d5,NULL,NULL
6f7ac512-19f3-402c-a6e1-936e37d91f4d,"2024-08-28 15:14:09.031189","2024-08-28 15:14:09.031000",1,,global-registered,cdb73142-9d80-49d0-8190-80c7d2157073,NULL,NULL
6fe47ff5-398d-46ad-ba7f-d5d547b26887,"2024-07-26 09:50:39.993497","2024-07-26 09:50:39.993000",1,,global-registered,d6c72dd7-28a7-4ad3-935c-c6f5acfe2a0c,NULL,NULL
70387954-bc46-422d-8bde-594573b490cd,"2023-07-28 14:20:50.299127","2023-07-28 14:20:50.000000",2,,global-registered,c2fbebff-e697-4ac8-b4a9-ed478e239560,NULL,NULL
70555dee-92ca-4463-a458-ee93f64cbc21,"2024-08-29 07:17:33.437158","2024-08-29 07:17:33.437000",1,,vc-campaign,5618654a-2222-4cf7-b0fd-273bca75328e,NULL,NULL
70fb4a8f-6e8c-4c29-8b5c-3610f0332cf6,"2024-08-12 11:08:47.632320","2024-08-12 11:08:47.632000",1,,global-registered,6c433a4f-5012-4732-9de9-2ea5ad000a1d,NULL,NULL
71248730-24dd-4f4e-82fc-11c9abc3f2bc,"2024-04-29 06:44:03.818759","2024-04-29 06:44:03.818000",1,,global-registered,4b3af017-f059-41ea-8b89-6491ddf67b16,NULL,NULL
717c24db-8533-4508-b2fe-1e9d3a7f7310,"2023-07-28 14:18:14.261045","2023-07-28 14:18:14.000000",2,,global-registered,586c08c3-288d-435c-ad1d-ccf8c04ddb82,NULL,NULL
7197907a-d9df-408a-91e6-81fbec0757ff,"2024-08-12 09:42:55.240851","2024-08-12 09:42:55.240000",1,,vc-campaign,460f0042-8582-46dd-b5bd-4b66f2b93948,NULL,NULL
71a38396-4a1d-4381-b4ae-37825e8a6a8d,"2023-10-11 13:03:28.869435","2023-10-11 13:03:28.000000",2,,global-registered,c75cbe88-87ab-4efb-961b-75d26ac16b80,NULL,NULL
72a7cd46-4e75-411d-9377-3ec18f12e68a,"2024-01-03 14:53:52.959388","2024-01-03 14:53:52.000000",2,,beta-tester,6f060b26-a6d6-4ef6-ba4c-63129df83eb4,NULL,NULL
