id,createdDate,updatedDate,version,name,tags,authorizationId,profileId,tagsetTemplateId,type
52aea9d0-928b-44c0-add3-6585b6d7e73c,"2024-07-01 09:22:12.212304","2024-07-01 09:22:12.000000",2,default,,f200d665-3c75-436f-a00c-90a7278ff47d,40508b9e-6175-4ef9-98b4-93d654f6d9bd,NULL,freeform
52af40d5-ce31-40f4-a6cc-5e164173c29b,"2024-04-10 10:48:39.108693","2024-04-10 10:48:39.108693",1,default,,2ae3ad86-e888-4a70-9205-6600bec4cf05,2c392fc8-f77b-40cd-b7bd-57768280dd99,NULL,freeform
52b42c53-c939-4725-8fa0-8be47d386cc9,"2024-02-09 13:11:42.123802","2024-02-09 13:11:42.123802",1,default,,7675d8f3-23a7-42e4-8fdb-3f1a516fe69f,NULL,NULL,freeform
52b82b2a-0ac3-4f68-a644-ce9627be998a,"2024-06-19 10:33:32.005716","2024-06-19 10:33:32.000000",2,default,,f3c287b4-3a31-4e07-b21e-2d57b960ae27,dade280e-05da-4d1b-bbda-ca5544fdb0c5,NULL,freeform
52d7545a-7216-48bb-9e8c-ce5851833d5e,"2023-04-06 12:15:39.000000","2023-07-10 12:33:35.742081",1,default,,cab4eafe-4d12-46c2-b3bf-e67205a5d262,407555da-778e-4177-81ed-b81d39447ff6,NULL,freeform
52dead99-f024-4200-b6e1-834e8b83cc5e,"2024-07-01 10:50:24.658374","2024-07-01 10:50:24.000000",2,default,,ad417b87-d688-4c88-8c88-14a9a563f769,00064c37-927d-4b62-b2fd-e87c65181f65,NULL,freeform
52e0e46b-8f02-4be3-bbc2-a5fd74bbd057,"2023-04-06 12:15:42.000000","2023-07-10 12:33:22.693911",1,default,,0f9aebb3-4375-4cdd-9b82-ca8cbfbc24fd,a16694ac-fe96-46da-bc58-75a988cf7051,NULL,freeform
52e7fc69-6c12-4dd3-b24b-e7eb9c97fd9c,"2024-06-04 09:00:42.635184","2024-06-04 09:00:42.000000",2,default,,828ec870-c6f3-473c-98c9-8db8476ee228,1e9bbc09-3f3d-449b-9cfb-b13d11fdf833,NULL,freeform
52ea811e-328f-4cc5-854c-143a2d6b3653,"2023-07-19 11:39:44.672311","2023-07-19 11:39:44.000000",2,default,,efd94fc9-61db-420b-a0e1-9fd72b0ff293,f630a5c8-b3db-4997-a4ed-0fa6ef7ee1e3,NULL,freeform
52f62bec-ccd7-483e-8faa-f6c4471942d5,"2024-06-25 08:11:21.178219","2024-06-25 08:11:21.000000",2,default,,5e4d8125-2c19-4114-b53e-885e97c38a51,d8454850-7499-4088-8903-2149e2b979c9,NULL,freeform
52f8250e-5e8f-4d78-8596-18344d3a100a,"2024-08-12 07:00:48.994272","2024-08-12 07:00:48.994272",1,default,,8f5ab1ce-fbf7-4780-8893-314ede470230,47896d98-cc50-4be3-afbf-8d215a02520a,NULL,freeform
52f8a879-39fa-4ae7-98f1-7c4e31ff1f7c,"2024-05-16 13:37:40.822613","2024-05-16 13:37:40.000000",2,default,"Create a new Subspace - Evgeni",692b17c6-f111-4471-8340-3e3ea07d53fa,7cae9c04-f62d-445f-9986-aff83b16fba7,NULL,freeform
52fe0127-af31-4852-bd5e-bef2bab5f24e,"2023-09-08 13:29:59.837619","2023-09-08 13:29:59.000000",2,default,,6f260923-8b77-4100-80b8-2cfd873286ed,d193adab-e6b3-4bc1-96bc-e886c503a6d8,NULL,freeform
53055b91-390f-4be1-b1ad-65a2560bd087,"2023-07-13 07:46:42.644160","2023-07-13 07:46:42.000000",2,default,abandoned,abc4cd7a-0c27-40b7-9b90-0370c139fc88,f1b1e99c-6d68-4e02-a725-dfba8a33640a,NULL,freeform
5308a555-a1a7-4b16-8a29-8934461e0f81,"2023-05-12 06:57:39.281378","2023-07-10 12:33:23.979098",2,default,,21bce3cf-ceda-4f1f-9593-ec09c0dea0da,eed8b69c-fd93-497d-8f88-1902324c1725,NULL,freeform
530a5d26-f057-413c-83ec-aaa06b759ba6,"2023-07-28 12:19:38.060731","2023-07-28 12:19:38.000000",2,default,,b087a014-1254-440d-9505-fc8a3be0c42e,8a66801b-55f1-452b-935e-e096779f658b,NULL,freeform
530c3896-f523-4401-a528-842d59ca7385,"2024-03-01 12:54:04.009298","2024-03-01 12:54:04.000000",2,default,Oppoerunity-01-02-24-release,86892a1f-2f29-4fe9-b742-811b8c0c0731,84b445d6-4d1d-48e9-b363-25c3f27acd6c,NULL,freeform
53136578-5e1b-4b24-9283-694b363ca91e,"2023-11-06 14:54:18.810532","2023-11-06 14:54:18.810532",1,default,,b04814b5-1cc8-49e7-a762-bc005210b6d0,NULL,NULL,freeform
531edad3-d5cd-458a-9b70-c7e67650b621,"2023-08-16 12:03:40.224205","2023-08-16 12:03:40.000000",2,default,,324c2b87-b47b-465f-ba95-c49db4287c3f,d057c4c9-ba9d-4571-b157-379d9836c721,NULL,freeform
532067a4-811c-4330-b3da-cc47854ac779,"2022-07-13 14:22:57.758201","2023-07-10 12:33:26.630546",1,default,"Connecting,collaborating,understanding,communicating",47e33601-4c1f-4d22-8177-3add71962a2d,a9609e24-a200-49b7-97be-22dc50e694c2,NULL,freeform
53214c63-9e4e-4342-9638-5ad6499a06f1,"2024-04-10 10:48:40.001751","2024-04-10 10:48:40.001751",1,default,,838b0881-bd50-42f7-8a2c-62a47831cccb,73711a47-bb71-493f-a025-499721e22741,NULL,freeform
5322b542-95a6-4d04-9cbe-b76680d19c40,"2023-11-09 18:50:34.999120","2023-11-09 18:52:39.000000",3,default,tag22,6c927ff1-2595-4dd3-b736-5f2e856c5398,26b3ee94-d275-45d4-9757-b69d31dc54e0,NULL,freeform
53303a42-fd0d-479f-8f8b-c856def8a954,"2024-06-26 09:17:01.578550","2024-06-26 09:17:01.000000",2,default,,00397617-3509-4a7a-af17-ebbdea2225eb,7412b38f-24dc-4824-ade9-4a9969938700,NULL,freeform
53372bd0-ad93-400f-b31b-89a29cc33be6,"2024-06-05 09:44:29.366996","2024-06-05 09:44:29.000000",2,default,,b415dc9c-804c-4bef-ab3a-d70b787b4f22,2e9976f6-2503-401c-9cec-fe552a5cbec7,NULL,freeform
533853ae-4270-4386-b154-935c6548b896,"2023-11-08 10:41:05.472423","2023-11-08 10:41:05.472423",1,default,,077be271-eb46-4eae-824f-499d5c90b45a,NULL,NULL,freeform
533fff86-d2d4-4035-a5e7-59ce1d1e15f2,"2024-08-19 09:10:29.469736","2024-08-19 09:10:29.469736",1,default,,35ca0fc7-b668-4f38-8dd5-a2c86f2ee694,2b0bba95-baf9-4d46-a5e8-3b44ffa7e7c4,NULL,freeform
53410e2b-afef-409a-bee1-e4cca2cf115e,"2023-08-31 07:24:13.286357","2023-08-31 07:24:13.000000",2,keywords,,8f831768-95ed-4e33-a8c6-ea8a56fc9929,18cf89e1-1976-4e31-b9ae-a660f156ea14,NULL,freeform
53476f27-267c-4f55-813b-37e292793ad6,"2023-07-20 13:05:24.281271","2023-07-20 13:05:24.000000",2,default,,ac22133d-092e-4a34-939e-cc3f6de3c523,00b13da3-4640-4a9d-a896-23958b5491b7,NULL,freeform
534893c4-b9d3-4728-9873-a402a1466a73,"2023-07-11 09:49:49.823231","2023-07-11 09:49:49.000000",2,default,,b8167c56-d771-4041-8b69-a9d1ad37e17e,4d55b8ad-b1f9-4f76-bcac-b10d5790a01e,NULL,freeform
5349e179-6a85-4454-a622-0da048fc0760,"2024-05-16 13:37:43.323078","2024-05-16 13:37:43.000000",2,default,,13760692-dbb8-42f1-a6e7-6c449c0c798c,c915ce8d-4811-4270-8633-f003cb125d2b,NULL,freeform
534e61e7-58dd-4b6a-aacc-da65c5200f72,"2024-08-28 19:52:58.024816","2024-08-28 19:52:58.024816",1,default,,87664b17-6e6a-4f10-af2e-85a5f412b38d,c26723f8-68d9-44c4-8866-bbe20741d094,NULL,freeform
5357741e-4546-4375-9e0d-7c51b1709dd4,"2024-02-20 15:56:19.675990","2024-02-20 15:56:19.000000",2,default,,38726221-4cd7-49da-b9f3-1fef2a40dfe7,6ffe1f57-6096-4f7c-8188-1f23bd227d3d,NULL,freeform
535a617b-cdc6-4bbe-a168-bf1d30c53bf7,"2023-09-20 09:31:49.364500","2023-09-20 09:31:49.000000",2,default,,8ce0c7a2-2ce3-4d9d-8788-716241c44241,c6fb1536-7238-47fa-9a74-6c11987d8135,NULL,freeform
535d86a4-02e5-4961-b567-33e211f884e5,"2023-05-11 10:20:36.314772","2023-07-10 12:33:34.419856",1,default,,b81e81af-e59a-4ab2-8fe6-c9f1e35f1d9b,NULL,NULL,freeform
53624fe2-dfd0-40b7-98ed-94ffe0902a7e,"2023-08-24 19:24:17.350768","2023-08-24 19:24:17.350768",1,default,,8fb10caa-1493-4a44-8b23-dc53bb778806,NULL,NULL,freeform
5363454d-ab95-46a9-90c8-c9ee83cc4f2a,"2024-08-12 07:00:50.025369","2024-08-12 07:00:50.025369",1,default,,2800c92e-712e-43d7-bcc5-366f4138439a,50b46dc4-feac-4546-a3b1-c6c92feab40c,NULL,freeform
5367f06a-5f40-4e3e-ae10-7c8986ee8da9,"2024-06-28 23:22:38.678898","2024-06-28 23:22:38.000000",2,default,,06d451c1-b1df-499b-aac1-f0b21d2f2d5b,848444e2-b61a-402e-99d6-535c4ee782b2,NULL,freeform
5369e299-81a2-4d6f-ab2a-0fb56edff53c,"2024-06-26 10:40:23.127556","2024-06-26 10:40:23.000000",2,default,,08b167a3-cfb1-4259-bec7-68678939ea09,ed329e55-317b-4373-a40e-41caea077e9a,NULL,freeform
536f0cd5-8501-460d-9348-1e225fd2a2c0,"2023-11-09 17:11:28.496410","2023-11-09 17:11:28.000000",2,default,"Release-09-11-2023-pack - Create new Whiteboard template",f89a136c-04c8-4b3e-9ca0-d5c19aeba826,270d0133-0941-455d-9184-c083e75d897e,NULL,freeform
53713318-f4e0-4aa7-aed2-2e785e8a10f5,"2023-11-16 11:39:56.588262","2023-11-16 11:39:56.000000",2,default,,aafa0cc4-e411-4ddd-a696-d16154e08e7e,488fa306-c39f-4e8c-9e58-3bc8149b813a,NULL,freeform
53721588-95b0-40bf-b00f-4c7c12d4c6b0,"2023-05-03 14:45:49.651761","2023-07-10 12:33:30.589409",1,skills,,7f1cc49a-db79-4aab-a129-187d396f90eb,0cfce2e6-8805-46e2-b1a1-eb04b1b2d8a3,NULL,freeform
5377416e-216c-4ebc-b65c-a588d41d5ee5,"2024-04-10 10:48:40.739439","2024-04-10 10:48:40.739439",1,default,,e50cfcca-26ae-4f48-ac71-febae880cf6d,7da54f45-abb9-45c0-9f7f-52797f7d01ba,NULL,freeform
53868567-5613-4570-9d7a-0cea147ff90b,"2024-04-17 11:56:46.755931","2024-04-17 11:56:46.000000",2,default,,7ef29f54-28b5-4cd7-8e20-1f0bee9f6635,4d0ccf1f-7860-4735-8c96-3d0bf83cb2f1,NULL,freeform
53870eeb-831e-4b5f-9b4e-cc3872e755e0,"2024-07-01 10:50:18.244427","2024-07-01 10:50:18.000000",2,default,,405d1b8a-0c63-45e4-b8f9-64ecd2ae73a8,1b652c29-7d59-4627-8227-f6ea2d6faec4,NULL,freeform
5391f476-3e25-462b-a12f-8190079e7371,"2024-05-08 08:02:51.709983","2024-05-08 08:02:51.000000",2,default,,bee24039-85e0-40aa-a545-573ab5f53c8e,14bcc858-3641-43b1-9356-e71398703f25,NULL,freeform
53926406-0394-4fc0-a998-cd49898ff5be,"2023-04-06 12:15:47.000000","2023-07-10 12:33:39.017088",1,default,,f6d719f8-1d43-4b7a-bb93-1ca3bfff375c,fd0d1df8-a3f5-4a5c-aedd-fdcc51a37b89,NULL,freeform
5397012f-abeb-4ca2-b6b2-e0ac08cdc568,"2022-08-25 09:24:53.565015","2023-07-10 12:33:36.408531",1,default,,d3e826c5-8a72-436c-b021-92d242f52483,a17420a3-8d49-4d42-82e1-6279ecbd4cf4,NULL,freeform
539ad8ae-c7c2-45e0-98cb-20b54d3dd931,"2023-07-28 14:19:28.974775","2023-07-28 14:19:28.000000",2,keywords,,47236ce9-6715-469d-8352-2c16b2c1b891,39a6ef1c-67fa-4fac-b9c8-2239ae14dba0,NULL,freeform
53a159b7-f28c-4bca-a7fd-a0e8012260e6,"2023-08-31 08:45:55.135724","2023-08-31 08:45:55.000000",2,default,,11ef3f76-95f0-4782-b3c7-05fc460e5258,16f757be-ace8-42bc-92fc-2db4d0d1317d,NULL,freeform
53a663a2-0c97-4617-9b50-1c48e340e0d4,"2024-05-02 08:22:57.707945","2024-05-02 08:22:57.000000",2,default,,51ad1af2-591b-4535-9740-da14e00d2032,55d30970-6978-408c-8669-39259d54eebf,NULL,freeform
53a7c253-e220-4e2f-be4b-635c4ff5b5e4,"2024-08-12 13:08:13.636698","2024-08-12 13:08:13.636698",1,default,,199db7c5-8f29-4c4c-b208-40695ae728fb,5bfbfe81-db96-40f1-b4b1-25d915ebc054,NULL,freeform
53ad891b-f77e-4ee8-be29-e8dbfc519ddd,"2023-04-06 12:15:38.000000","2023-07-10 12:33:33.352190",1,default,,a8eff04e-f702-439d-a378-2b366e996415,1a928e12-c8d7-43d4-a236-b9afee5b564a,NULL,freeform
53adff00-0e4d-4d57-b65d-9cbdc1b813e6,"2023-12-18 14:36:16.573161","2023-12-18 14:36:16.000000",2,default,,9d419a11-cece-42bc-bec4-ab1e9877216f,72d69909-1e4b-4b67-bb46-8d2b0cd6130b,NULL,freeform
53ae53ce-1f0c-40c0-94b0-8356c03b7409,"2023-04-06 12:15:43.000000","2023-07-10 12:33:28.557235",1,default,,622f9c13-1245-49e6-9245-32190f9bfe3a,c85e0dbe-f0f6-462f-889a-a3b3e61926cc,NULL,freeform
53ae8844-8a9f-423d-aa7a-4a5db441ace3,"2024-06-19 10:33:08.897810","2024-06-19 10:33:09.000000",2,default,,c688aec8-1df0-44c5-a7f3-0df6d85e7435,0b18f6ba-103b-4163-bc9f-2a57cd831270,NULL,freeform
53b17b2f-5e74-4203-a404-d5815ad8dc7e,"2023-11-06 14:54:16.161092","2023-11-06 14:54:16.161092",1,default,,d669e700-fd5f-4685-a67d-25bd3d574a02,NULL,NULL,freeform
53b3ef5d-d5f5-4f22-8284-18d5f337bfe3,"2023-04-06 12:15:39.000000","2023-07-10 12:33:27.923716",1,default,,59997b70-f918-40bc-8c26-9f2bbb0d3f47,2590f6aa-b354-44b8-bf49-fab1837cf4ac,NULL,freeform
53b422d3-1557-4aea-9b1c-5c9f78b4f8ad,"2024-07-05 13:55:38.552217","2024-07-05 13:55:38.000000",2,default,,4ccfd971-c155-4c23-975e-3285041b9fd5,b6df2abe-807f-4233-84c1-49c968fbccd8,NULL,freeform
53b43dd4-86b5-4d1a-b768-12ba6d3e0deb,"2024-01-24 07:04:13.465572","2024-01-24 07:04:13.000000",2,default,,b2d7e7c0-cb92-44cb-b3a1-9e5e1be28d0b,b1300d9e-b67c-4bf3-ad6a-b8d42f3240f4,NULL,freeform
53b8351b-0187-4a00-b990-12310f1d958f,"2023-08-21 12:06:28.931491","2023-08-21 12:06:28.000000",2,default,,a6201eef-56b6-4c27-8eec-6791b1227203,2adb51af-3f12-43f9-a656-66fd3f15e936,NULL,freeform
53c7d749-98d5-4754-b9bf-874132ad8dcf,"2024-05-28 14:16:36.718308","2024-05-28 14:16:36.000000",2,default,,4568b37c-6812-44ee-b974-aa711568cfaa,275bed25-ad21-4163-b23c-dcd24ac968c3,NULL,freeform
53ceee5e-ae9b-490f-961f-c310433a75a3,"2024-08-09 10:52:15.575373","2024-08-09 10:52:15.575373",1,default,,2cfbc047-bdc8-48f4-ae8d-ad8ce1fbcfca,54065103-134e-41da-a0d3-7b78f96fee13,NULL,freeform
53d20c7d-2fe4-466b-8a36-a6a80432e44d,"2024-05-16 13:49:42.870005","2024-05-16 13:49:42.000000",2,default,,ede555d2-b54a-4029-be01-cd6431ac9a29,02f20307-0ece-4a82-933a-e20dac42f9c6,NULL,freeform
53dc1cf3-0613-4442-832e-9e27a14316cf,"2024-03-28 13:50:26.064393","2024-03-28 13:50:26.064393",1,default,,46bce5e2-6b12-41b8-ad0d-d80406884051,d7ec4255-b263-4bd4-81c5-021d35f9bee6,NULL,freeform
53df276f-d836-43a6-9b8d-9823ee2c0e01,"2024-07-01 10:46:34.294850","2024-07-01 10:46:34.000000",2,default,,701cc735-502d-46b0-acc1-424b5b98f289,6106ae54-c62a-4bdb-9ca2-0733dc5ee340,NULL,freeform
53e43208-6451-4bec-96b1-c5d6333b3b4e,"2023-04-06 12:15:43.000000","2023-07-10 12:33:33.402357",1,default,,a98b887b-8318-421a-a326-4ba8b5bd80f8,bb694656-f60c-4395-a546-5b10b4216e05,NULL,freeform
53e73938-b22d-4547-a7c4-76b6dac35518,"2023-04-06 12:15:45.000000","2023-07-10 12:33:34.549524",1,default,,b9a1890e-67ba-4d54-9e58-16aadd3000de,0d3679ce-cab9-4357-ad00-28abcf2c5b34,NULL,freeform
53ef7788-779a-4659-aff6-e2fef18e26be,"2023-04-06 12:15:37.000000","2023-07-10 12:33:24.184914",1,default,,24bf908d-3f8a-4b76-b434-4dde8583b975,02d13611-b3b4-4c34-9d2d-b0820c344981,NULL,freeform
53f1cf87-4487-4a94-b1dd-08c68d251c03,"2024-08-28 15:20:41.890752","2024-08-28 15:20:41.890752",1,default,,acf1e54a-eb4e-4ec4-9f69-f7100e910cca,700cffc5-26ef-430a-a4a3-3db4869fb926,NULL,freeform
53f8ab74-e59e-4211-aeb7-5a2e1b3f4b37,"2023-05-04 10:48:45.942775","2023-07-10 12:33:33.406630",1,default,,a99c61cd-543f-49e7-992e-8db88be4b803,NULL,NULL,freeform
53f8f0e7-434f-43fc-b647-010a3a0d7d55,"2024-07-01 10:36:15.954705","2024-07-01 10:36:16.000000",2,default,,b27a9541-6252-4862-bd45-ffc93e7ae468,5b4c8a21-b3e7-49c3-8b3b-b5c4d106d588,NULL,freeform
53f99d4a-c55a-4e08-816e-e93de4c63433,"2023-01-26 13:55:18.693520","2023-07-10 12:33:30.680500",1,default,,8020fca6-6216-43b3-b532-d1b10cc203a3,a022e031-b512-4059-b267-1dcba118a70a,NULL,freeform
53fc93d6-1506-4b3d-8c59-7ac7714be10c,"2023-06-27 13:13:01.221756","2023-07-10 12:33:31.422380",1,default,,8b4b722b-6b97-4b2b-a01a-ad0ac188992f,NULL,NULL,freeform
53ff2201-4c25-4d79-bab0-e5232d1b0767,"2024-02-15 15:09:54.699062","2024-02-15 15:09:54.000000",2,default,,bcd0cf57-5f0c-45b8-a443-64125d9ef3a7,42078099-903e-4ddd-a44c-4873d158da28,NULL,freeform
53fffe10-2e84-4033-9876-060ddf8553d4,"2023-04-06 12:15:39.000000","2023-07-10 12:33:31.862869",1,default,,91fd5664-c75c-44a7-b8df-e53f37a26fdd,3473ffc2-19cb-4f6d-9b3a-16b439fb089f,NULL,freeform
54025db8-dc0f-4174-a57c-9532b9746f86,"2024-03-07 09:24:37.781090","2024-03-07 09:24:37.000000",2,default,,4b9c7ec2-d989-4b53-a428-7a048dfa09a5,f1f193e3-dda8-47fa-8f6e-6fb179158483,NULL,freeform
540395d4-bc6f-43c5-9bcb-26c756c5da9a,"2024-04-10 11:14:09.074305","2024-04-10 11:14:09.000000",2,default,,e35f1cc9-c8e2-40d4-9d2d-6bb99063795a,987c4c3f-838f-4898-85b5-82a890cbf425,NULL,freeform
540397af-49f2-4ef0-bc31-1cf4b8998092,"2023-05-11 10:20:06.280004","2023-07-10 12:33:30.852595",1,default,,8384841e-5fd1-4868-bb3d-edd40ceda4eb,NULL,NULL,freeform
5406048f-8080-4cbb-8a5f-e8f5e9d5edbb,"2024-04-10 10:48:42.085569","2024-04-10 10:48:42.085569",1,default,,994796e3-5c99-4531-a975-f0b584cdab54,8cc7fa25-8344-4b25-9660-7740c09e8fb6,NULL,freeform
5408a5aa-d054-4027-954b-91ac15bdc3af,"2023-08-25 08:02:17.605227","2023-08-25 08:02:17.000000",2,default,,041b4b67-872d-418c-af9c-a8f2711244df,307946c7-fe07-4a05-9cf2-606813ef7b40,NULL,freeform
540c204e-bb42-475d-aaa2-72be9f91c88c,"2024-08-21 07:42:09.209107","2024-08-21 07:42:09.209107",1,default,,fb659a3f-c791-45d0-a710-5d77e4af5d9a,eb80c9ff-08c1-4917-ac64-445e4efce35f,NULL,freeform
540cef7d-ce4e-4c75-9bd0-0daaa6cc7993,"2024-08-14 08:33:48.959387","2024-08-14 08:33:48.959387",1,default,,31bd91a1-3a45-48ad-8542-7f8175b4f46b,282b6da4-8b6d-4796-ad4e-a7b59964fe3e,NULL,freeform
540f04fa-99a4-4796-ae2e-03f502b4b461,"2024-06-03 11:31:10.128674","2024-06-03 11:31:10.000000",2,default,,37eb7e4e-a4ef-4cdf-ad21-088fa7bc6234,88466ec5-6956-4f01-9ca4-01dbe4492596,NULL,freeform
54116540-3340-42b2-875a-cbd248bde52e,"2024-07-11 15:44:55.808339","2024-07-11 15:44:55.000000",2,default,,ccb7a2e3-292b-4665-9982-4344304f71e9,6aa36724-1354-43fd-be4c-b2a9aae0ab8d,NULL,freeform
54126495-29eb-450f-8bbc-f8f1cfce33a6,"2023-05-11 10:20:08.455822","2023-07-10 12:33:32.974868",1,default,,a1ce2cb0-7cdc-4ffd-aa53-568f6621d67b,NULL,NULL,freeform
541490bc-2aa2-4774-a039-63b90f2669ec,"2024-04-10 11:09:24.640277","2024-04-10 11:09:24.640277",1,default,,b5a4b49c-6293-4796-b6e2-6744c092c7f1,NULL,NULL,freeform
54157a82-4e2b-47d8-996f-5f879ced7284,"2024-07-08 11:43:20.962514","2024-07-08 11:43:21.000000",2,default,,6bbee462-67eb-4997-a9f2-128d6bb98022,7d601fd4-21fb-4caf-a9a3-a0366a5ac0f3,NULL,freeform
541618be-80fb-4001-bfec-59ed2ee489b3,"2024-01-24 07:11:37.823726","2024-01-24 07:11:37.823726",1,default,,b3262db7-da7c-4ac2-8236-9253f0ee7800,NULL,NULL,freeform
541ada63-7c3f-484c-a274-4a180d69d4ae,"2024-06-28 12:13:47.905370","2024-06-28 12:13:47.000000",2,default,,00b650c7-e325-44a7-98fa-a86439a5db35,8c9cd84e-4cb9-4af2-9fff-826b984250fc,NULL,freeform
541cdb64-b23a-456e-a0f9-f20696914310,"2023-08-04 10:24:55.070189","2023-08-04 10:24:55.070189",1,default,,d90ea433-1b9b-425b-a819-55d3081c5973,NULL,NULL,freeform
5431b8b0-9c5d-4b74-9129-a224b1f94869,"2023-08-17 17:03:50.191601","2023-08-17 17:03:50.000000",2,default,,c58ff32f-18fc-411b-a0ea-b66815b41d24,1b77cbf1-87ef-4c2a-80bb-434ee4a1a066,NULL,freeform
5432d5c8-9c86-4cdc-ba00-1b9be2967bff,"2023-05-11 10:20:24.854720","2023-07-10 12:33:27.560267",1,default,,54a326f8-4922-404f-9f5f-306746eeec9d,NULL,NULL,freeform
54398867-4fe0-457a-b839-a669b6f5ec4b,"2024-02-01 12:19:13.284151","2024-02-01 12:19:13.000000",2,default,,0eb7ac85-ffb6-4925-a8a0-29039c3681e5,35b801db-eba9-4d27-82cf-3f660b6f58ea,NULL,freeform
5442c9a2-5bf7-46b1-ba51-e77a99848bbc,"2024-06-06 08:06:13.031861","2024-06-06 08:06:13.000000",2,default,,ba8ec791-d568-4a40-bf13-3b0ff0c6e2a2,76968ee0-ca3f-4e44-b983-bd0f904992f9,NULL,freeform
544a6ce2-b70c-44dd-8716-e82ee436e59e,"2024-04-10 10:48:41.605892","2024-04-10 10:48:41.605892",1,default,,994ffd24-c794-49fb-b6d6-53296df27267,4d2b5ead-f04c-4ad3-a879-4a45a5503d1a,NULL,freeform
544f5709-e70a-4f08-aeb5-90d1cf7fd5f3,"2024-03-07 09:20:17.871190","2024-03-07 09:20:17.000000",2,default,,c0c16cd8-da85-4cbf-8606-763e4b6e132b,08543f1f-7b82-4125-b1a5-c6e001c93995,NULL,freeform
54529ee3-a8c4-4e79-8a32-fcd02cfa393c,"2023-08-22 10:21:40.378024","2023-08-22 10:21:40.000000",2,default,,9a5e1929-0d94-4222-bc5a-11dbf0ae1895,2d6a42a1-c134-4455-a18d-f83038874f0c,NULL,freeform
545501a9-6a64-4c1d-bd91-25e7afe85833,"2024-04-08 08:16:37.236535","2024-04-30 19:15:16.000000",3,skills,"Space,subspace",07945fe5-b567-4f28-a3e7-f4e580594bbc,6764b475-a44b-4686-af93-70e0d53c507d,NULL,freeform
54569edc-e85f-4591-abad-f3de90d8fd74,"2024-02-09 14:22:37.533464","2024-02-09 14:22:37.000000",2,default,,b07a4ecd-19bd-4135-941d-ae1d9a13fd6c,d7de38c8-3ebb-43e5-a490-25aaa63c071e,NULL,freeform
5458899f-120b-46f4-9346-6f6af3def6e6,"2022-07-13 14:15:20.197898","2023-07-10 12:33:35.212601",2,OrganizationRoles,"Administrative Officer",c3071b5e-7265-4dc6-8d2b-d8e8a958f16c,1b814b1b-2853-4773-b709-397c246e7a3a,NULL,freeform
54599b2d-a5c4-4fca-a887-f65aefb05fbe,"2023-08-25 07:37:39.792947","2023-08-25 07:37:39.792947",1,default,,00c63b96-4752-47a3-a56b-ab0a7184053b,NULL,NULL,freeform
545c09c0-64f9-4782-9180-295e8cccbc72,"2024-04-10 10:48:40.282073","2024-04-10 10:48:40.282073",1,default,,1c451b1a-0a9f-4fb0-bbae-62b3a3b9c6e3,bc04b814-e72d-46fb-978b-b4cdfbd0f4b5,NULL,freeform
545cb5df-cb6d-44af-8af3-ca506ae59b41,"2024-02-09 13:59:01.067638","2024-02-09 13:59:01.067638",1,default,,deafadbf-484a-424a-89cd-7da7aaaed9ec,NULL,NULL,freeform
5461037b-5358-4e2f-abb7-10e1fa9fe79e,"2024-07-26 09:43:26.683420","2024-07-26 09:43:26.000000",2,default,,a442e443-57de-4520-baf0-7987fe5c7ea5,8a2fa561-a437-4ad1-8bfc-78c4c819239e,NULL,freeform
5469cacd-0588-40a1-88ab-9f3c5a0f5a16,"2023-09-28 10:22:21.410529","2023-09-28 10:22:21.000000",2,default,,8d739456-e70d-4d31-a90e-ca8336d988b5,6f6f70a3-379d-4ec6-87ae-72fa2b0c6c79,NULL,freeform
546b5c77-f284-4715-aaa5-426e9ed60b54,"2023-09-28 17:49:13.904987","2023-09-28 17:49:13.000000",2,default,"Innovation Flow template,28-09-2023",3e839ddf-3378-4748-85b4-fcf949fb491a,5dfe7950-47fa-4134-8c6a-aa8f11590cb6,NULL,freeform
5474648a-2cfc-4991-b4fa-b8c8e6d361a7,"2023-05-03 08:00:23.951854","2023-07-10 12:33:32.311233",2,default,,986c39be-c827-406f-a99b-df44afb64cec,2bb58820-d7bd-406f-916f-1780a2bdd802,NULL,freeform
54789320-414d-4f07-af61-58d2bd4b4ceb,"2023-07-22 14:09:57.861395","2023-07-22 14:09:57.000000",2,default,,83201653-52d2-4e53-95ab-606b4b8158d0,53c15d70-a3ad-46f4-a512-9db78323b2f0,NULL,freeform
547a1f2d-fd28-448f-b4b4-4d8b0725ab9f,"2023-07-19 11:23:33.976047","2023-07-19 11:25:29.000000",3,keywords,"Release-Flows-19-07-20223-org keywords",c7d1db5d-e222-4480-9f4b-f94fc2356b2a,369c6c41-7bec-4b88-9ffe-0962a47668ae,NULL,freeform
54808b66-c85d-4e73-9b64-ab26e21f4be2,"2024-06-04 12:17:40.245142","2024-06-04 12:17:40.000000",2,default,,e8d21547-d6fd-446a-af96-19907d88effd,5a931bd7-aa37-417a-9bc8-cce5cdca6d86,NULL,freeform
5489a64a-2323-40c5-826f-2635c139ac01,"2023-11-09 15:22:03.146513","2023-11-09 15:22:03.000000",2,default,,e75ea857-e219-4b4f-8b78-80b4cd835b06,60ae7068-276e-42d1-8e19-2674b8005973,NULL,freeform
