id,createdDate,updatedDate,version,nameID,type,visibility,authorizationId,commentsId,collaborationId,sortOrder,publishedBy,publishedDate,createdBy,framingId,contributionPolicyId,contributionDefaultsId
898c6645-e602-4d48-831b-0389797b881a,"2024-01-30 12:19:49.473229","2024-01-30 12:19:49.000000",2,createpost-ch-n-497,post,published,f04821f1-58b1-4236-ba91-eabe15bb4943,94685c00-cf88-4490-9b0f-a0c8b5d8a1b4,f2e5df5a-0073-40d3-b62d-551879c93158,14,NULL,"2024-01-30 12:19:49",efea4dfb-af17-411c-bf28-e42b390eebb0,bd554109-3725-4ce7-b78b-aabebca5921a,4f8868fd-5cd9-4c96-b9ee-cbf70f6d8af2,689d4c9d-6d58-4fc9-884c-6d1c89f1fc6c
899d5bc0-dbd6-4a74-aecc-40bd4e65b115,"2024-07-01 10:50:21.467413","2024-07-01 10:50:25.000000",2,space-setup,post,published,1ef51f6e-7b38-4712-9e59-635d63cf6dd8,a34921b4-7b0b-4a53-b076-5bbcb72755f7,889ee015-3a77-4fef-a739-c911440328ec,2,NULL,"2024-07-01 10:50:21",70e6e81b-36d9-4feb-8547-fbb21b1dabc3,fdaff4d4-a031-46e5-be9e-ca67cb73bed0,27a58f72-22fc-4d93-9e19-9e196e471f5f,43962e84-9a8d-4c7f-86f8-b899b3258413
89a19271-f257-469e-a666-a30ee0d24f57,"2024-05-16 07:22:23.299091","2024-08-09 08:38:36.000000",62,contributor-profiles,post-collection,published,81d49e39-0c30-4c22-9f19-5b7cf7118656,NULL,9bc121c3-ebe2-483a-bea8-9b807572aac2,2,NULL,"2024-05-16 07:22:23",efea4dfb-af17-411c-bf28-e42b390eebb0,07575b7e-5c84-4ced-b6bd-02573c50ea2a,a0f0fdec-7e01-4fb4-a72b-9ed360442794,8c0e7d18-c600-4801-b23c-5b6d29c4ecbf
89b0f4a8-35ce-436b-bfd3-5e828b214f73,"2024-05-16 13:32:31.525515","2024-05-16 13:32:33.000000",2,general-chat,post,published,fdc3b01e-c6a5-41fa-bc8d-7d67c4a3cb4a,8c5ea7ff-2674-49fb-83fe-de3204a6b9a0,ad44b53b-cb14-434d-8415-ccbbfbca56e4,2,NULL,"2024-05-16 13:32:32",9d988eb6-8c2a-48de-acba-78aa7a6d70ab,a2e863da-7a98-414c-8c79-b14f9b3b895e,371b2aa8-b454-4b2c-a35f-03bb66a1bd85,c393eaf1-76e3-45d5-9075-5a911fadb656
89b53fdf-d653-4571-9ea4-b3217135e774,"2024-06-19 10:32:21.651451","2024-06-19 10:32:24.000000",2,community-setup,post,published,47189539-6f42-4e9e-9cbe-82b11f324cfc,8f7aa585-9cda-4ebf-9c3a-60ccba8be144,ebee4261-b5cb-430c-8d38-1c0d1d3ef4ec,1,NULL,"2024-06-19 10:32:22",efea4dfb-af17-411c-bf28-e42b390eebb0,743d2733-2a32-449b-8beb-8746e57c0cbb,ad8f9fbb-fa84-4ba1-b78c-33ace40afd92,2edcfec8-3edc-44b1-a50a-b63669c4b3a0
89cfe1b9-e6f5-4b56-a1d2-d40c682df9c6,"2023-10-11 11:06:09.916553","2024-08-09 08:37:37.000000",198,getting-started,link-collection,published,0c8a5dd0-59db-48d6-bed0-4523b64f5554,NULL,df0a5507-e49a-4798-a557-acb52790a643,3,NULL,"2023-10-11 11:06:10",4bfed890-b89c-4dce-baa5-7fbaf2470882,aa5042c6-245f-4a98-b3b5-7ff7b22fc262,44b4cd69-a8b3-4638-94eb-543bc0bc5ad4,57d6f178-e23a-4fd2-b12b-cd4b7269348c
89dbc22a-c574-4407-97d3-823e734ddab5,"2023-11-22 11:59:18.177125","2024-08-09 08:38:01.000000",110,news,post-collection,published,b958978f-34f6-4c72-9fe1-9a089368cab0,NULL,cd63e33e-148f-48ae-8c83-850b2d58d918,1,NULL,"2023-11-22 11:59:18",efea4dfb-af17-411c-bf28-e42b390eebb0,0c8918dd-c73a-415b-b574-d764f340a96a,3c3b10cb-34f0-4237-96ed-cdf9e6a36322,bf0d60ab-e849-4010-973a-0f3a1603b1fb
89e6b165-804e-4e48-a6c7-47ee353d564f,"2024-03-25 11:34:21.912629","2024-03-25 11:34:24.000000",2,general-chat,post,published,431973e5-a2cc-4570-8f9b-36602a8ee132,df78b8fa-be92-4598-a32f-ae8633c59b4a,dfe51f9d-47e7-4a62-b7b7-688f1f671957,2,NULL,"2024-03-25 11:34:22",efea4dfb-af17-411c-bf28-e42b390eebb0,b848bac7-4d96-41ee-88d9-ba0cc225d830,f960cc22-f27c-4aa7-af95-750a8f470de2,84323b05-7156-42ce-a5c0-2d3092985d52
89e75202-a947-47a6-9aa9-a4331e08bd18,"2024-09-02 11:23:47.808076","2024-09-02 11:23:47.808076",1,terms-conditions,post,published,82238eab-4ebd-4df8-a7f6-4b71a990a05d,d2a6fdaf-e82e-4936-87ec-abb1921ef3eb,7e3699a1-8d6c-4f79-9591-b83eb4f2d17b,6,NULL,"2024-09-02 11:23:48",d4e2253d-ffcd-4b1a-9732-26d1a687d25a,d9a8a6a8-d42c-4f3f-b3e3-ddc31a972604,bf9cbb03-8a23-4de0-89eb-9dd1eca18516,ff693d6c-7329-4a16-b22f-c022a21f96d7
89f2eb88-3277-4220-8d78-362742db712b,"2024-06-03 11:36:11.182325","2024-06-03 11:36:11.000000",2,about-knowledge-base,post,published,b8d7c2b1-290b-4046-9fae-7d0e53c50d16,adcb2e2e-8e20-4a6f-9449-21dc42fe9b58,9b5bb2a9-619f-443d-8e41-bdffcb7c3d04,1,NULL,"2024-06-03 11:36:11",f5aa8056-1c9f-480e-8195-9055c1d85b19,f23e3ccb-7455-46a4-ad38-39d536a1336f,36b4dd5b-bb83-4b57-bae5-758ca2942253,361f4fb2-577c-4c63-a7fa-58e331227c13
89f5ffba-ad5c-4d43-be44-550455a01e6e,"2023-02-16 14:25:15.823214","2024-08-09 08:37:37.000000",390,collaboratevisually-7478,whiteboard-collection,published,0c66a23d-8f68-45b3-9260-5c0f1fb14723,NULL,ae4f98d2-9623-4f39-8d36-8a4605e755f2,10,NULL,"2023-02-16 14:25:16",NULL,9e68de07-7ae8-4996-8b4d-2b7d3c8ef8ca,ba6ea6ea-d836-40db-9233-45872bc7d0b6,9455b526-3053-4498-b29e-aad8f5153bdf
89f65d87-93b5-4650-948e-5ca499ecf09e,"2024-03-12 12:34:34.532066","2024-03-12 12:34:34.000000",2,opportunity-ideas,post,published,6acc1abd-0d6f-4ed2-9182-7070e2c23ef0,becb105c-018f-4854-9f31-c02d978f92db,0ca6aee3-5497-4a01-8da5-07c4189969a6,1,NULL,"2024-03-12 12:34:35",efea4dfb-af17-411c-bf28-e42b390eebb0,506f7f86-8e85-4996-9cf6-1293a8b8f46c,fd0664b1-8710-4423-b13a-875f78d6c2d0,4cbc8096-265e-4971-a5b4-cf51d084bbbc
89f96d69-156c-4177-b589-3de4e38a7989,"2024-05-16 18:45:17.940884","2024-08-09 08:38:14.000000",61,contributor-profiles,post-collection,published,11dbafe0-87cf-4536-ae88-1a6e26b05aae,NULL,cae32d36-4143-414d-b70c-7e535f34b36d,2,NULL,"2024-05-16 18:45:18",102a5cd1-4497-4fa7-b06e-1a97959a6715,bdd52610-0723-48b2-8dca-c9220eb8f551,d0f6bc6c-664a-4cba-b627-addacdc4ed8f,0aae3c43-5510-402f-8aea-62a9b4cca3c1
89fd82a1-2049-40a4-92ca-7eb512c32a9c,"2023-09-20 09:51:26.760695","2024-08-09 08:37:43.000000",199,proposals,post-collection,published,ffc5944c-0660-4fa7-ba88-0399d0a8d0c7,NULL,d7a8ce80-0a35-40b2-bc81-42d42b99828b,1,NULL,"2023-09-20 09:51:27",4bfed890-b89c-4dce-baa5-7fbaf2470882,e0d9b4f2-68b5-4227-8924-ad4eb5fbe3e5,ba1a4a62-8b73-414d-9820-48575c979024,b0c16d7f-a593-40d1-aa65-4269e5e2565f
8a06c0d8-8ef9-40d3-9f18-6cd313e6ae60,"2023-11-16 12:21:45.362760","2024-08-09 08:37:39.000000",115,rt3-3039,whiteboard,published,245da865-202b-4fe9-8443-0dbc040169c7,NULL,dc4e7cc5-7d6a-4ddf-8a0e-85a794c5d6a6,6,NULL,"2023-11-16 12:21:45",efea4dfb-af17-411c-bf28-e42b390eebb0,a5d82663-d47a-4529-ba99-5c94219716b4,b619517f-dec6-4006-bb1d-c3ecd6e49e01,187f0571-958d-4a7f-8449-b872a1de895c
8a06f11c-3f0b-4a78-92c9-ec0e6dbb8633,"2023-05-04 06:46:57.665128","2024-08-09 08:38:05.000000",462,card-default,post-collection,published,55a3204f-754f-45bb-ae84-a8ce65b97d41,NULL,0e61a084-cd0e-4edc-bdd0-ce8f8830570d,5,NULL,"2023-05-04 06:46:58",NULL,9e69cfa6-330f-4537-8eb2-ab2605a2dc88,550f56dc-9c3b-44ee-9f49-acd3d031ba43,36dfa39c-a514-4551-8474-f17617c18fef
8a0c09f2-f37d-4913-a0a6-0e6ed938be44,"2023-08-30 15:20:09.915775","2024-08-09 08:37:13.000000",201,documents,link-collection,published,935b1db7-5625-4193-804e-bd678ab21171,NULL,a987d650-bd45-489f-831c-1cd2a9105212,2,NULL,"2023-08-30 15:20:10",4bfed890-b89c-4dce-baa5-7fbaf2470882,f07bedb8-5437-4e4f-b1ff-d3f4baf8f570,3d0dd97b-5c8b-42d7-9e1f-4d671474ece2,c42e7d1e-9ec7-4020-b9e8-aeabb3e19869
8a2d4e4b-feb7-4157-a9b6-5d9ec2d78a0c,"2023-07-12 12:38:15.329532","2024-08-09 08:38:02.000000",204,8888-1945,whiteboard,published,00d1b6ca-b6bd-4093-b6c0-ccace0d55b42,NULL,21688ff0-1b1d-4579-bb22-ca51a709002f,10,4bfed890-b89c-4dce-baa5-7fbaf2470882,"2023-07-12 12:38:18",4bfed890-b89c-4dce-baa5-7fbaf2470882,26810ec0-6a90-4f07-8f64-78e5d91010a0,e087bc2b-a218-416c-806f-0c20572e693e,401156b4-6da2-4303-b081-4f06e5f66313
8a3800e1-eea9-4842-be03-d62674317893,"2023-08-22 10:21:39.921766","2024-08-09 08:38:18.000000",173,contributor-profiles,post-collection,published,b81e14d2-56c0-49dd-87e6-eccc647173f2,NULL,3df6f9ab-83ca-4edc-acd5-87a58917fb9a,2,NULL,"2023-08-22 10:21:40",e56d3eb9-d209-439e-b0e1-bb16903c2773,d409b1e6-ee03-4380-9c46-c4b6b4397035,de72c91b-12e2-4d71-8e55-0a290cffb76a,c8521452-9afc-4243-8328-434cd792b24b
8a4265dc-44ac-4e50-892f-b7e90469bb9c,"2023-12-05 12:32:54.010673","2024-08-09 08:37:30.000000",155,test-9254,whiteboard,published,2be5a9b2-3bbd-44d5-bb4d-dcf01f867cc5,NULL,073f3249-e6ba-4ab7-a592-3b85192ed627,4,NULL,"2023-12-05 12:32:54",efea4dfb-af17-411c-bf28-e42b390eebb0,98ea2fb8-1312-497e-81b8-a006bff08170,0e19a934-e446-4dfb-8eb0-6b4c8bb19d8a,72271a24-e1cd-4cf8-8a2a-d14ecaec11d1
8a45a2e8-222c-48b0-9691-d1dfbb1c93a2,"2023-08-03 13:47:43.756190","2024-08-09 08:37:29.000000",245,whiteboard-collection,whiteboard-collection,published,69d2dd0d-36d6-4f32-9b62-015c51fc135e,NULL,3f7c5ec2-2637-44a3-9c67-fe7ed890332f,13,NULL,"2023-08-03 13:47:44",NULL,64c27056-ae2c-451b-828a-dce8c6084b69,348a6b31-2258-46f2-8e40-95e78acbac46,6aa77849-75ab-432e-a2ff-23585ad9c989
8a45ff18-460c-4675-8421-420ace8af1d3,"2023-06-29 11:23:23.363552","2024-08-09 08:38:05.000000",281,whiteboard-collection,whiteboard-collection,published,7622e441-0653-45eb-8da6-5071cf122a90,NULL,623cd46d-c2a0-4690-b09f-77d681dd16a4,10,NULL,"2023-06-29 11:23:23",NULL,f738795a-019f-41d8-8a7b-dd74f783263c,c4a8788d-8687-4908-9a77-a80abb2b9b7f,d50f0e6c-54f4-49d5-ab63-5577700b4d75
8a494790-d61b-4219-ab8c-70dedabaf4c0,"2023-01-12 12:41:48.380008","2023-11-06 14:18:26.118557",387,whydoyoucareabou-4234,post,published,06f49aca-c882-4235-b2a9-08344eafd072,3f41c39d-3706-4883-8748-edea7f546db4,103dfc1c-2b66-4809-9741-3a3afa6dc1c3,1,NULL,"2023-01-12 12:41:48",NULL,f7f04831-17c0-40c7-95c4-33067e683d00,3f2b285e-8d07-46de-be99-e86d8ceea551,76b904be-e717-4613-b3fd-d3ad27ea9c41
8a4eced3-d74d-46e2-ba05-a72c2918d18f,"2023-03-01 14:27:34.406284","2023-11-06 14:18:26.133042",227,suggestionsquestio-1978,post,published,d3f012ee-9d13-48bd-a798-2aee0c7249c4,a6835239-27bc-4a47-80ef-a4667d272959,db235673-8859-43e6-ad69-006cfcdfa7eb,3,NULL,"2023-03-01 14:27:34",NULL,8adc12fb-698e-431b-b2d6-68ab1f64db0d,258f4e35-2194-458c-9293-43c1ba5b517a,1655aae9-721f-4a80-8bfe-458da02ee43c
8a4eef5f-fdc6-4294-a829-4357a577224a,"2023-01-11 14:49:00.477462","2023-11-06 14:18:26.148210",551,suggestionsquestio-4016,post,published,ebc74b9b-2660-47c7-855f-cedaaebd7c39,edee8473-9954-4ea9-93e9-7779053881cb,8f247aa5-a2a7-420c-938e-799f26e09987,3,NULL,"2023-01-11 14:49:00",NULL,becb8f07-0b49-467e-8622-edc86ce7c6b4,098573e4-1c0c-4306-a131-af003fec2450,af16ceb1-1948-461a-b906-de947449ba54
8a568ae8-de91-4d18-a4e1-3bd823a2ae77,"2024-06-05 15:15:14.119558","2024-06-05 15:15:15.000000",2,community-setup,post,published,1ab203ab-c6e0-4d3f-850a-ae8857100ec6,be20a260-b86b-4487-b28e-61c6df2bbd94,212cd720-ddfc-4454-858e-a37ad74bbeb5,1,NULL,"2024-06-05 15:15:14",57a7bdb2-60fe-4870-a7ec-0330f261411a,9bfffa19-3108-4023-a2e7-f3abb7320890,f5a5ed1b-086d-4c03-8cc3-58dcb0b2c6cd,d1666d08-2bca-404e-94bb-6bed4fb3034c
8a5cb0bd-26fa-44aa-a967-20ab30579482,"2023-10-11 14:43:08.700093","2023-11-06 14:18:26.164093",14,general-chat,post,published,18360fe1-795e-48da-a271-20426ac9effd,c30a96af-440a-4e74-bde7-1b5b0b260985,d4d5cbe2-3ecf-432c-b5ee-03ffc439b075,1,NULL,"2023-10-11 14:43:09",4bfed890-b89c-4dce-baa5-7fbaf2470882,48d4c3f5-44d6-4c87-ae1a-c62b90b39403,7ad31a3c-6539-4873-9276-03922b87595c,fc285a36-8e6f-45b4-995c-93a32bedb142
8a63508c-35da-45fe-a542-6551b2f4938e,"2023-08-30 15:20:44.530438","2024-08-09 08:37:36.000000",180,stakeholder-map,whiteboard,published,ee2dd040-a126-4b5d-a79b-24a181830a84,NULL,92c20a57-96e5-4509-9610-90e1958093f9,4,NULL,"2023-08-30 15:20:45",4bfed890-b89c-4dce-baa5-7fbaf2470882,9ce115b5-6c4e-4a66-98df-9b11430b1bdd,1d9029c0-476b-4a76-98e1-77a59d4e212b,b1644125-3452-4e1f-be16-0142b57e7630
8a6a428c-5a05-43ab-b822-5cb571458c65,"2024-06-19 10:55:21.089610","2024-08-09 08:37:33.000000",18,documents,link-collection,published,bd30864e-a903-43ec-adb8-08727087f033,NULL,435084f5-c065-478d-84e1-0806c1253123,3,NULL,"2024-06-19 10:55:21",efea4dfb-af17-411c-bf28-e42b390eebb0,1e73b96b-46ae-4225-93aa-2b883e19f31b,658e98ca-9b64-4735-bee5-75280e62f1a5,d77e122d-18a5-4414-b216-8a715bc07092
8a6a4c0a-3a8e-42c5-8100-6b8f63823b62,"2023-07-20 13:05:24.249281","2024-08-09 08:37:34.000000",237,post-collection-default,post-collection,published,bfa3d479-a431-4468-9a9d-cd8b55c78b41,NULL,f20e601b-d363-4eb1-8c92-641b66ed172e,7,NULL,"2023-07-20 13:05:24",NULL,060e5635-c89c-40c4-9970-4667b3de6258,f882c58b-92e9-41b3-b00f-1c606803ce73,b2d324cc-5137-4cc1-af07-78fd0b108b62
8a6ae469-a3c6-4643-8f10-482185d556ea,"2023-09-28 08:40:10.912141","2024-08-09 08:38:27.000000",215,stakeholder-map,whiteboard,published,b866f002-956f-4769-8091-52840a66044f,NULL,5fc1087b-8db3-4a8d-a0cb-41f58bede927,3,NULL,"2023-09-28 08:40:11",7b335827-c6ab-4782-be44-39b0189fabe2,6af139e0-4ede-4ca1-9e9d-9adc1858119d,cab7b17f-89ed-4958-822b-2d877c5b1de3,ce0924bc-4ec2-44e2-8617-b1863c03db4a
8a6b7ae4-a6c1-43a5-912c-c9fde55b09db,"2024-06-26 09:17:03.128385","2024-06-26 09:17:05.000000",2,general-chat,post,published,666c6bfb-ffde-4d3e-a5c8-5d7a568d73b2,c37267ad-2124-4dd7-a03f-519ef411d6b1,14c3907c-b730-416e-a395-9f04efdb867f,2,NULL,"2024-06-26 09:17:03",efea4dfb-af17-411c-bf28-e42b390eebb0,805eb93d-824e-42e6-a3c4-54e998963848,223d00aa-7b6e-4a11-ab6a-04abe3947b0e,4cd285e0-562e-42d8-9d40-71d3b8d2d377
8a70b214-fcf0-4f32-b2df-5372f0751fed,"2024-09-02 11:12:51.295985","2024-09-02 11:12:51.295985",1,interacting-with-vc,post,published,15282820-8678-4013-8d08-5d0de2b2cb33,d79a8a04-cea1-4b22-bfda-034819e4e93b,e5fe1623-bf07-417b-a0a4-4141c5b20116,3,NULL,"2024-09-02 11:12:51",5f7c55f8-0b3d-4f27-bd8e-e0923f838e41,c4f05c4b-7e3f-439c-bc1c-a5c7470ab1dd,278bc75a-d848-4ef8-a323-85b0ff9c2b46,8019098a-1d5d-4ae0-bbca-5f01358931cb
8a762d5c-b13c-4fa7-9354-cb29bc1b9a94,"2022-11-14 13:54:41.312528","2023-11-06 14:18:26.240349",510,suggestions,post,published,8fb92175-1690-484f-b01d-748bd3d2889b,250f78d0-a791-4a26-8037-a983a0ebf0ee,421c873e-54d3-43d3-802a-78feff2335e4,3,NULL,"2022-11-14 13:54:41",NULL,981e597e-ddb9-4a3d-88bd-6454b6903d30,a0d3dc0a-472c-4211-b850-70a15513e350,2e86fea3-5980-4b65-aed2-b724ff196acb
8a76c4af-2023-4a5b-8e76-d9aac2238930,"2023-12-05 15:18:34.133530","2024-08-09 08:37:03.000000",124,documents,link-collection,published,c5bc86e4-b937-4abd-99a4-8cf7085bb526,NULL,864c85d5-4e55-47c9-8c10-49ea0e59d0f5,2,NULL,"2023-12-05 15:18:34",efea4dfb-af17-411c-bf28-e42b390eebb0,c1d90560-166e-4034-bc17-703ee00310b4,30123a57-51d3-4d99-b7b0-d600c61d6449,0fa44862-94ad-4ef0-99eb-d30ba65df27f
8a7df060-19a0-48bb-802e-c22ca80b6784,"2023-07-20 12:38:10.440878","2024-08-09 08:38:06.000000",230,ttttttt-4768,link-collection,published,bf79e530-f4ed-4f9b-81a2-de5ad4b9e6a4,NULL,81b95f16-3104-44d2-8d11-fc2f5dff1037,10,e56d3eb9-d209-439e-b0e1-bb16903c2773,"2023-07-20 12:38:11",e56d3eb9-d209-439e-b0e1-bb16903c2773,82d36d41-27d4-418f-aaee-e971ecb144a2,1199d98a-1f76-4a45-ba6f-4af17a5013ca,a9e60bb3-41d0-44a0-a44c-af5fe672262d
8a839b42-9a3c-4f68-8f01-a55344926d59,"2024-05-16 07:19:27.750139","2024-08-09 08:37:45.000000",82,ecosystem,whiteboard,published,b3bef2f5-3607-4bc9-99df-e7c0e1f81e19,NULL,fb55c20b-310a-46f4-a6c6-8ce8ed6d7970,1,NULL,"2024-05-16 07:19:28",efea4dfb-af17-411c-bf28-e42b390eebb0,4c52ab67-d9b2-4ca9-9c97-47cc308682e2,3a4c5fc6-5ce8-407c-ad1d-869c2dcfad6b,be4b0ed0-0e6d-417b-b322-a4557502ca6c
8a8843ae-d4b6-4585-9984-ed32b531458d,"2024-03-12 12:45:14.631422","2024-08-09 08:37:34.000000",88,news,post-collection,published,d8efac60-98c9-4ee5-be24-bffa836e59c0,NULL,88926e8f-176c-4abd-a9ee-604503be428f,1,NULL,"2024-03-12 12:45:15",efea4dfb-af17-411c-bf28-e42b390eebb0,7351eb17-0de0-4801-a5af-02d7aa8a5b15,128dec8e-cc05-4dfb-b0c4-ff1c005c2cbf,a3f6d403-b251-489b-8465-ea916328a278
8a96d403-d4ba-4bc7-a806-5ab12bc55e30,"2024-02-20 15:56:20.465315","2024-02-20 15:56:25.000000",2,general-chat,post,published,2b278a3f-2953-4c57-8f87-f552dbe517fc,4b0a4181-1bf6-44da-a8df-27a17185a432,3d020f52-7866-4e2f-a372-2a8017c95ac4,1,NULL,"2024-02-20 15:56:20",2de21941-a21f-4cfc-a076-3aa3bc74157e,50231b09-e5e9-4d3a-a336-eb080afdb624,84a3c5eb-2d45-41b2-af14-ca3bf3786d0e,c8b3e799-4e93-4a36-bb18-e630457dd391
8a9bea65-cb8b-4675-8b13-e11f972051c0,"2023-08-31 11:50:48.746919","2024-08-09 08:37:44.000000",184,tasks,post-collection,published,c3c3d08f-f843-4642-a172-b440c3c02056,NULL,1429123f-6862-4fb5-a988-e9b911406c1b,2,NULL,"2023-08-31 11:50:49",4bfed890-b89c-4dce-baa5-7fbaf2470882,65651609-4542-4f82-88f6-5482ff517f6c,2c0234a1-eb99-4b36-a358-da043e1989dc,33328bb7-d787-4d53-94ef-f06d94e6fa62
8aa3d80b-ebde-41b6-bc3f-c446e59783fe,"2022-09-28 12:28:10.128151","2023-11-06 14:18:26.289732",348,testdiscussion-1892,post,draft,9fb05913-e9fc-47c3-b2c8-f0209f839b4f,c6c5e742-d859-47ba-ba9f-d235e2013389,b41dfc0a-05ba-44c0-a1ea-834b17ea50eb,10,NULL,"2022-09-28 12:28:10",NULL,82fcf230-7244-4d59-a086-38fb5b0e95b2,f9ef6086-9367-4c4e-b5fc-b54c13185fff,e9e2527e-df2c-4698-9c17-4635acfe30fe
8aae6865-f686-4658-a018-32b931785014,"2024-08-13 13:43:12.676318","2024-08-13 13:43:15.000000",2,news,post-collection,published,9a93d2d2-de85-4168-979d-58ec0bb7fe44,NULL,cbd83204-d648-452b-bfcd-937dac11c6b9,1,NULL,"2024-08-13 13:43:13",102a5cd1-4497-4fa7-b06e-1a97959a6715,58c0efe9-bccc-4c3a-ab22-7a33f1c8fce8,f793dc65-babe-4fd2-9db5-280b68824548,c64f1e9e-a943-4be8-ad87-49c9f1c94153
8ac77721-0a5e-4a23-95d4-9d13fb74b928,"2023-09-08 13:49:48.610318","2024-08-09 08:37:50.000000",166,ddd-4167,whiteboard,published,c59e0607-fcbf-4364-9e0e-54d0b1d1e044,NULL,7d6b34c5-a6a4-4d96-b918-63b2115f6fae,5,NULL,"2023-09-08 13:49:49",70e6e81b-36d9-4feb-8547-fbb21b1dabc3,f4a0c9fd-572b-4747-8869-0f8c123e6c9a,39212629-d401-4253-8996-912085c9ef43,b04d3fd7-9cea-44a5-9d33-d0f0fd7ca271
8af841c4-3787-4647-911a-7c9530644da6,"2023-07-27 15:29:49.052200","2023-11-06 14:18:26.319646",69,testpostaftermigr-1805,post,published,be57a655-63d6-461b-a386-26dc358ad465,e62672e6-8958-41fc-902d-804f9581b5c9,b36abfda-30ad-49b2-8312-7fc50b07346d,10,4bfed890-b89c-4dce-baa5-7fbaf2470882,"2023-07-27 15:29:51",4bfed890-b89c-4dce-baa5-7fbaf2470882,730c1682-19fe-4f53-bed9-32871abbbb69,e1d43f82-8ea2-450b-8e06-7d920e2d8950,ad730879-4056-44de-9e06-10af9e4ed7e2
8b0697e1-9f33-400a-b2e9-a70e1ba495a5,"2024-06-28 08:52:40.856618","2024-07-25 14:52:27.000000",5,postjames,post,published,7ce5a3ef-98c8-4977-a075-b09504f2705f,f5476201-4b15-4303-9c00-75312c2f38af,0fd995df-0755-413d-860f-8449bfe4c7ea,6,NULL,"2024-06-28 08:52:41",efea4dfb-af17-411c-bf28-e42b390eebb0,7b2e7614-a532-4498-afd9-39b90f2d7626,804fb648-d486-48a4-8d86-030b433cf21a,6f76bf24-8d5f-4f4c-9e0d-d159e351a500
8b0f8d75-23bc-47bf-9b87-39a74a38d9f0,"2024-06-06 07:56:01.691870","2024-08-09 08:38:19.000000",22,news,post-collection,published,718053b8-3a47-4b83-9673-591e3f61b27b,NULL,110a2a6e-9b8a-461c-ac17-b67e2e56ee44,1,NULL,"2024-06-06 07:56:02",b5b50e23-2958-46c9-a544-64e6c6d6b046,c12ab91c-b83c-4f18-8f86-7fa420e15141,e676eb95-b589-4196-94b7-4080cc44ac91,22c7ba9d-d6dc-4a13-8bb8-450af97f94cb
8b1f87de-bcc9-41cb-bbdf-4aef2aa7c1d5,"2023-05-10 07:55:53.648680","2023-11-06 14:18:26.333980",195,suggestions,post,published,ab45e8ba-0b30-4e6e-9dd6-4b2fb84736ba,2e826d8a-6322-4a47-b762-3084a024fd3f,d115520f-8ede-4d5b-bf67-b40f3f3f8df8,3,NULL,"2023-05-10 07:55:54",NULL,e94738cb-677b-4043-ac5a-74683fdc2ea7,0bf9c458-7288-459d-9f32-74d616c5e2ed,a729beff-a964-4807-a481-2fefb6b25db7
8b22fb36-c200-4d4c-8a96-6161e1184838,"2023-08-17 08:38:30.180486","2024-08-09 08:38:19.000000",220,proposals,post-collection,published,9f362734-20f1-4f71-9c47-41c825039ae7,NULL,1a491b93-8e31-40d5-bca3-3d093b2087d6,1,NULL,"2023-08-17 08:38:30",4bfed890-b89c-4dce-baa5-7fbaf2470882,aa550e64-52ec-4fb3-9c06-b243903f2fc5,fb034a5a-f7b1-469c-83bb-f3052e3f4c00,f0b143d3-42d4-483c-a36a-936ed59f0c8a
8b239c78-ea66-4644-b389-ca657257ef4b,"2024-02-21 11:04:04.938558","2024-08-09 08:38:06.000000",88,getting-started,link-collection,published,6d2e12f1-49d8-496b-ac84-13764a60c59f,NULL,aac7f72d-a3a3-485d-bf27-fd93ed09f2c6,1,NULL,"2024-02-21 11:04:05",2de21941-a21f-4cfc-a076-3aa3bc74157e,9d8be50d-fffd-477b-9f88-4137bc5bcf5a,db7b6ba6-c5c0-40ef-8771-d3f91c4be154,8d226d65-7c21-411b-b103-d09fc400c10f
8b2f4bc5-7f39-44fe-b00a-105e53bc7e73,"2024-07-19 12:28:34.297428","2024-08-09 08:38:01.000000",11,proposals,post-collection,published,deff2c70-441c-4577-85d3-e889412733fd,NULL,3190bc25-b4f9-4f45-bec6-aa9160b7285e,1,NULL,"2024-07-19 12:28:34",efea4dfb-af17-411c-bf28-e42b390eebb0,6e42610e-0bfd-4f46-8e74-d78a3e683ed2,8fa01684-dc20-41b8-80c3-64d842878e24,67cfef39-56ff-41ff-93e5-1af4c4b197f0
8b611ca3-c3af-4131-9636-41c8c594155f,"2024-07-05 08:34:48.193255","2024-08-09 08:36:53.000000",18,dev-qatesting101,whiteboard,published,d96a078e-100c-43fe-8660-7dcae460af77,NULL,4ed68b55-0605-4b37-b6e1-46a849bd7d59,2,NULL,"2024-07-05 08:34:48",9d988eb6-8c2a-48de-acba-78aa7a6d70ab,71e9280a-f7c5-4c55-aaac-3e044aff73a0,c25f5d65-7c34-405d-be07-a5443881ba5c,c331c94b-194c-4880-a419-756e54c0b6b2
8b89ae26-499c-48ab-8d99-7d461474e563,"2024-05-17 13:40:24.194089","2024-08-09 08:38:06.000000",57,documents,link-collection,published,a01f9e5e-c373-4434-b65e-8b050a60288c,NULL,379cb288-e615-4bd0-8bbe-b3c2aee39677,3,NULL,"2024-05-17 13:40:24",a43f5255-e08a-400a-9512-f6d2536c506e,970bdbb2-023a-4a29-9c94-79264316b659,91027d04-4cdc-42dc-9a2e-9721d9d47d8c,2a7cabcf-d283-406d-9d30-a7aacf12b8b4
