id,createdDate,updatedDate,version,member,lead,admin
81fe0bb4-e320-43d5-86f3-7e640b792886,"2023-01-11 14:47:28.787723","2023-08-03 12:11:46.688731",2,"{"enabled":true,"credential":{"type":"space-member","resourceID":"d0a97bc4-6208-4582-aab5-8b09891b14f8"},"parentCredentials":[],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"d0a97bc4-6208-4582-aab5-8b09891b14f8"},"parentCredentials":[],"minOrg":0,"maxOrg":2,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"d0a97bc4-6208-4582-aab5-8b09891b14f8"},"parentCredentials":[],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
82145a95-039a-414c-8e3b-eeb261f36367,"2023-08-17 18:13:27.832848","2024-05-15 14:56:51.983513",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"6a65c29f-eb41-4ca3-97af-1121eff3387a"},"parentCredentials":[{"type":"space-member","resourceID":"2e664bdf-4e0b-422d-88f9-d89859ffe916"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"6a65c29f-eb41-4ca3-97af-1121eff3387a"},"parentCredentials":[{"type":"space-lead","resourceID":"2e664bdf-4e0b-422d-88f9-d89859ffe916"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"6a65c29f-eb41-4ca3-97af-1121eff3387a"},"parentCredentials":[{"type":"space-admin","resourceID":"2e664bdf-4e0b-422d-88f9-d89859ffe916"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
836c4fef-a5d8-4834-baed-43674396fb96,"2022-11-25 09:18:46.000000","2024-06-17 13:32:20.772952",1,"{"enabled":true,"credential":{"type":"space-member","resourceID":"eba26208-78b3-4ecc-ae0c-65c990952125"},"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1,"parentCredentials":[{"type":"space-member","resourceID":"e4686b3a-e65f-4b63-851b-2620aef98a13"}]}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"eba26208-78b3-4ecc-ae0c-65c990952125"},"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2,"parentCredentials":[{"type":"space-lead","resourceID":"e4686b3a-e65f-4b63-851b-2620aef98a13"}]}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"eba26208-78b3-4ecc-ae0c-65c990952125"},"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1,"parentCredentials":[{"type":"space-member","resourceID":"e4686b3a-e65f-4b63-851b-2620aef98a13"}]}"
83ba49f8-f208-4f75-9b21-c635dd8fadf9,"2023-01-12 13:08:15.145451","2024-06-17 13:32:20.790671",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"03bb35b2-526c-4e8c-89b6-ca24b2cf3115"},"parentCredentials":[{"type":"space-member","resourceID":"6792107b-befe-4e35-8853-c1197c72a7a0"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"03bb35b2-526c-4e8c-89b6-ca24b2cf3115"},"parentCredentials":[{"type":"space-lead","resourceID":"6792107b-befe-4e35-8853-c1197c72a7a0"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"03bb35b2-526c-4e8c-89b6-ca24b2cf3115"},"parentCredentials":[{"type":"space-member","resourceID":"6792107b-befe-4e35-8853-c1197c72a7a0"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
83dc035d-cb59-4297-a946-6397c924b7ce,"2024-06-06 07:50:19.814753","2024-06-06 07:50:29.000000",2,"{"enabled":true,"credential":{"type":"space-member","resourceID":"8057dc02-51b5-493e-9526-d041da02185a"},"parentCredentials":[],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"8057dc02-51b5-493e-9526-d041da02185a"},"parentCredentials":[],"minOrg":0,"maxOrg":2,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"8057dc02-51b5-493e-9526-d041da02185a"},"parentCredentials":[],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
84214df6-d0a0-4b55-8d42-af155196e7ef,"2023-01-26 14:28:47.679276","2023-08-03 12:11:46.719302",2,"{"enabled":true,"credential":{"type":"space-member","resourceID":"ca477d96-8a1e-4acd-93c0-d1f25f327d6c"},"parentCredentials":[],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"ca477d96-8a1e-4acd-93c0-d1f25f327d6c"},"parentCredentials":[],"minOrg":0,"maxOrg":2,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"ca477d96-8a1e-4acd-93c0-d1f25f327d6c"},"parentCredentials":[],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
842d19e4-d943-4ad0-b64a-dcbade9f5550,"2023-05-23 21:08:30.563901","2024-06-17 13:32:20.798426",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"cf517e87-5f50-4306-8f85-6cdc2f71322e"},"parentCredentials":[{"type":"space-member","resourceID":"7b9ed9ac-1a46-4811-b5a5-c0594eda9436"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"cf517e87-5f50-4306-8f85-6cdc2f71322e"},"parentCredentials":[{"type":"space-lead","resourceID":"7b9ed9ac-1a46-4811-b5a5-c0594eda9436"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"cf517e87-5f50-4306-8f85-6cdc2f71322e"},"parentCredentials":[{"type":"space-member","resourceID":"7b9ed9ac-1a46-4811-b5a5-c0594eda9436"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
84364c1c-5bed-4439-a879-aaf659f32321,"2024-03-25 11:34:18.858951","2024-05-15 14:56:51.983513",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"13565fba-d8ee-4775-9fa9-1339de9d0b2e"},"parentCredentials":[{"type":"space-member","resourceID":"3bc8d599-186a-41a1-853c-c2cc45dbaf5b"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"13565fba-d8ee-4775-9fa9-1339de9d0b2e"},"parentCredentials":[{"type":"space-lead","resourceID":"3bc8d599-186a-41a1-853c-c2cc45dbaf5b"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"13565fba-d8ee-4775-9fa9-1339de9d0b2e"},"parentCredentials":[{"type":"space-admin","resourceID":"3bc8d599-186a-41a1-853c-c2cc45dbaf5b"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
846e79a0-cd73-4624-9359-4a669b547005,"2024-05-17 08:30:08.689070","2024-05-17 08:30:14.000000",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"a3d48399-9ba3-41cf-8f56-5f722f9900c0"},"parentCredentials":[{"type":"space-member","resourceID":"5fe04cd3-74d0-4ea9-8149-9f767e2f01b3"},{"type":"space-member","resourceID":"f588128f-050b-4ad8-adb5-64cd53b80cb4"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"a3d48399-9ba3-41cf-8f56-5f722f9900c0"},"parentCredentials":[{"type":"space-lead","resourceID":"5fe04cd3-74d0-4ea9-8149-9f767e2f01b3"},{"type":"space-lead","resourceID":"f588128f-050b-4ad8-adb5-64cd53b80cb4"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"a3d48399-9ba3-41cf-8f56-5f722f9900c0"},"parentCredentials":[{"type":"space-admin","resourceID":"5fe04cd3-74d0-4ea9-8149-9f767e2f01b3"},{"type":"space-admin","resourceID":"f588128f-050b-4ad8-adb5-64cd53b80cb4"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
84806f1e-c046-46a6-92e7-7d2aa040faa0,"2024-03-25 11:32:12.251390","2024-03-25 11:32:21.000000",2,"{"enabled":true,"credential":{"type":"space-member","resourceID":"3bc8d599-186a-41a1-853c-c2cc45dbaf5b"},"parentCredentials":[],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"3bc8d599-186a-41a1-853c-c2cc45dbaf5b"},"parentCredentials":[],"minOrg":0,"maxOrg":2,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"3bc8d599-186a-41a1-853c-c2cc45dbaf5b"},"parentCredentials":[],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
84c6e4c2-9815-42cd-a6c1-ffa06c8b7a8d,"2022-11-25 09:18:46.000000","2024-06-17 13:32:20.804089",1,"{"enabled":true,"credential":{"type":"space-member","resourceID":"ea1ad147-f34c-4aec-a7e7-1b25406db573"},"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1,"parentCredentials":[{"type":"space-member","resourceID":"5ed7b5e1-fe75-4924-945f-14a8fcd66494"}]}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"ea1ad147-f34c-4aec-a7e7-1b25406db573"},"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2,"parentCredentials":[{"type":"space-lead","resourceID":"5ed7b5e1-fe75-4924-945f-14a8fcd66494"}]}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"ea1ad147-f34c-4aec-a7e7-1b25406db573"},"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1,"parentCredentials":[{"type":"space-member","resourceID":"5ed7b5e1-fe75-4924-945f-14a8fcd66494"}]}"
8555c776-f9b6-452b-9e47-c6eaec0a067c,"2024-03-11 09:44:13.302367","2024-03-11 09:44:21.000000",2,"{"enabled":true,"credential":{"type":"space-member","resourceID":"4a63b0cd-b9d8-4da8-9a12-acf9d749f264"},"parentCredentials":[],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"4a63b0cd-b9d8-4da8-9a12-acf9d749f264"},"parentCredentials":[],"minOrg":0,"maxOrg":2,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"4a63b0cd-b9d8-4da8-9a12-acf9d749f264"},"parentCredentials":[],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
859ed2aa-5581-4cae-8479-558ee6869cb9,"2023-06-27 12:15:57.828180","2023-08-03 12:11:46.606533",2,"{"enabled":true,"credential":{"type":"space-member","resourceID":"f34e27fa-c980-4150-b1ab-a0ccb691149e"},"parentCredentials":[],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"f34e27fa-c980-4150-b1ab-a0ccb691149e"},"parentCredentials":[],"minOrg":0,"maxOrg":2,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"f34e27fa-c980-4150-b1ab-a0ccb691149e"},"parentCredentials":[],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
85a5910e-d990-4447-b796-38bb04c3d826,"2024-08-14 06:47:14.136448","2024-08-14 06:47:15.000000",2,"{"enabled":true,"credential":{"type":"space-member","resourceID":"493ce967-3976-4211-98e5-bc62fbb535c2"},"parentCredentials":[],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"493ce967-3976-4211-98e5-bc62fbb535c2"},"parentCredentials":[],"minOrg":0,"maxOrg":2,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"493ce967-3976-4211-98e5-bc62fbb535c2"},"parentCredentials":[],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
85e68b32-8ea8-41e1-98f9-3a9fe5a5b66b,"2024-05-08 07:59:30.984921","2024-05-08 07:59:40.000000",2,"{"enabled":true,"credential":{"type":"space-member","resourceID":"66e542dd-338a-4e84-be68-88a92654174f"},"parentCredentials":[],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"66e542dd-338a-4e84-be68-88a92654174f"},"parentCredentials":[],"minOrg":0,"maxOrg":2,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"66e542dd-338a-4e84-be68-88a92654174f"},"parentCredentials":[],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
85f58b1e-11a9-4bba-a5bf-b0fcb2f47e33,"2023-03-01 15:59:21.213317","2024-06-17 13:32:20.810115",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"5cd6efc0-9826-4a28-b344-7f5eb6fb8244"},"parentCredentials":[{"type":"space-member","resourceID":"29c96d95-b5e8-443e-ac9d-916c536e4209"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"5cd6efc0-9826-4a28-b344-7f5eb6fb8244"},"parentCredentials":[{"type":"space-lead","resourceID":"29c96d95-b5e8-443e-ac9d-916c536e4209"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"5cd6efc0-9826-4a28-b344-7f5eb6fb8244"},"parentCredentials":[{"type":"space-member","resourceID":"29c96d95-b5e8-443e-ac9d-916c536e4209"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
86e5a98a-c374-4742-9565-59b1582187a8,"2022-11-25 09:18:46.000000","2024-06-17 13:32:20.816148",1,"{"enabled":true,"credential":{"type":"space-member","resourceID":"c750c501-c26d-456c-a2bd-a1c646302879"},"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1,"parentCredentials":[{"type":"space-member","resourceID":"b525fe11-acea-465b-be6e-39e886d53233"}]}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"c750c501-c26d-456c-a2bd-a1c646302879"},"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2,"parentCredentials":[{"type":"space-lead","resourceID":"b525fe11-acea-465b-be6e-39e886d53233"}]}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"c750c501-c26d-456c-a2bd-a1c646302879"},"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1,"parentCredentials":[{"type":"space-member","resourceID":"b525fe11-acea-465b-be6e-39e886d53233"}]}"
87408ca9-fe0c-44f7-80c1-a19ef42efdc6,"2023-08-17 09:14:05.294447","2024-05-15 14:56:51.983513",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"314a2cce-c8c9-4a63-ac52-8a5e741c1b49"},"parentCredentials":[{"type":"space-member","resourceID":"aa5d5bd5-21e6-4b13-8f95-8b9f85c79b26"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"314a2cce-c8c9-4a63-ac52-8a5e741c1b49"},"parentCredentials":[{"type":"space-lead","resourceID":"aa5d5bd5-21e6-4b13-8f95-8b9f85c79b26"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"314a2cce-c8c9-4a63-ac52-8a5e741c1b49"},"parentCredentials":[{"type":"space-admin","resourceID":"aa5d5bd5-21e6-4b13-8f95-8b9f85c79b26"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
8757e411-cd7d-4d94-845d-ab23490559c6,"2023-03-01 16:37:49.864108","2024-06-17 13:32:20.821734",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"1def74f4-1df6-415b-a839-2d87c101e7fe"},"parentCredentials":[{"type":"space-member","resourceID":"da09973d-4684-47f4-94ff-2b19b31e001b"},{"type":"space-member","resourceID":"29c96d95-b5e8-443e-ac9d-916c536e4209"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"1def74f4-1df6-415b-a839-2d87c101e7fe"},"parentCredentials":[{"type":"space-lead","resourceID":"29c96d95-b5e8-443e-ac9d-916c536e4209"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"1def74f4-1df6-415b-a839-2d87c101e7fe"},"parentCredentials":[{"type":"space-member","resourceID":"da09973d-4684-47f4-94ff-2b19b31e001b"},{"type":"space-member","resourceID":"29c96d95-b5e8-443e-ac9d-916c536e4209"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
88169c12-5080-4c62-8a99-36db1cd11481,"2022-11-25 09:18:46.000000","2023-08-03 12:11:46.587318",1,"{"enabled":true,"credential":{"type":"space-member","resourceID":"5ed7b5e1-fe75-4924-945f-14a8fcd66494"},"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1,"parentCredentials":[]}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"5ed7b5e1-fe75-4924-945f-14a8fcd66494"},"minOrg":0,"maxOrg":2,"minUser":0,"maxUser":2,"parentCredentials":[]}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"5ed7b5e1-fe75-4924-945f-14a8fcd66494"},"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1,"parentCredentials":[]}"
88a82287-57c6-4cd5-a315-c663bb0116c1,"2023-11-16 11:39:54.616838","2024-05-15 14:56:51.983513",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"8438d0e3-4edf-47a9-a120-0a9b8ff109b3"},"parentCredentials":[{"type":"space-member","resourceID":"ad5c3ed3-f72d-443f-92cf-537d2e978c84"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"8438d0e3-4edf-47a9-a120-0a9b8ff109b3"},"parentCredentials":[{"type":"space-lead","resourceID":"ad5c3ed3-f72d-443f-92cf-537d2e978c84"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"8438d0e3-4edf-47a9-a120-0a9b8ff109b3"},"parentCredentials":[{"type":"space-admin","resourceID":"ad5c3ed3-f72d-443f-92cf-537d2e978c84"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
8900f88c-8c9c-46e3-8fe9-73f9cebd51bc,"2024-06-05 09:36:59.529791","2024-06-05 09:37:08.000000",2,"{"enabled":true,"credential":{"type":"space-member","resourceID":"f60185b6-9c48-46ff-9dec-91dfaebc4ebe"},"parentCredentials":[],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"f60185b6-9c48-46ff-9dec-91dfaebc4ebe"},"parentCredentials":[],"minOrg":0,"maxOrg":2,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"f60185b6-9c48-46ff-9dec-91dfaebc4ebe"},"parentCredentials":[],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
8941d253-ef87-408a-88ea-1fc4d82ef987,"2023-08-17 08:37:43.165171","2024-05-15 14:56:51.983513",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"45af5db0-2023-45cb-bf85-50f236e3ac9c"},"parentCredentials":[{"type":"space-member","resourceID":"66f6429d-bb19-4061-8dfe-7fd8559ac46a"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"45af5db0-2023-45cb-bf85-50f236e3ac9c"},"parentCredentials":[{"type":"space-lead","resourceID":"66f6429d-bb19-4061-8dfe-7fd8559ac46a"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"45af5db0-2023-45cb-bf85-50f236e3ac9c"},"parentCredentials":[{"type":"space-admin","resourceID":"66f6429d-bb19-4061-8dfe-7fd8559ac46a"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
897d1f8f-f82a-4afc-81d8-cd93dab8aefb,"2024-07-05 14:07:13.051479","2024-07-05 14:07:19.000000",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"0377b891-6714-47e7-8c68-7b6419fff4c2"},"parentCredentials":[{"type":"space-member","resourceID":"58714658-0827-4d47-89e3-6fc271e1298b"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"0377b891-6714-47e7-8c68-7b6419fff4c2"},"parentCredentials":[{"type":"space-lead","resourceID":"58714658-0827-4d47-89e3-6fc271e1298b"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"0377b891-6714-47e7-8c68-7b6419fff4c2"},"parentCredentials":[{"type":"space-admin","resourceID":"58714658-0827-4d47-89e3-6fc271e1298b"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
89deb32d-546f-47d7-85dc-267b02042a85,"2023-12-18 10:29:20.064620","2023-12-18 10:29:23.000000",2,"{"enabled":true,"credential":{"type":"space-member","resourceID":"f0593f19-352d-463b-b23e-97989f0ecb63"},"parentCredentials":[],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"f0593f19-352d-463b-b23e-97989f0ecb63"},"parentCredentials":[],"minOrg":0,"maxOrg":2,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"f0593f19-352d-463b-b23e-97989f0ecb63"},"parentCredentials":[],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
89f0feb2-a508-4d9f-a14c-e15ff30fc2c8,"2024-07-05 08:31:15.732431","2024-07-05 08:31:26.000000",2,"{"enabled":true,"credential":{"type":"space-member","resourceID":"0141ad6b-7453-49bd-bc50-3461ea4457b0"},"parentCredentials":[],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"0141ad6b-7453-49bd-bc50-3461ea4457b0"},"parentCredentials":[],"minOrg":0,"maxOrg":2,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"0141ad6b-7453-49bd-bc50-3461ea4457b0"},"parentCredentials":[],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
8a525d7f-7622-4bee-9e99-ebda0718a9b4,"2024-07-26 09:43:20.141583","2024-07-26 09:43:28.000000",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"8bcfc764-dd98-431e-9f38-32a17a5cb877"},"parentCredentials":[{"type":"space-member","resourceID":"70d37304-79b0-4b8a-8d3f-fd56be113aa6"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"8bcfc764-dd98-431e-9f38-32a17a5cb877"},"parentCredentials":[{"type":"space-lead","resourceID":"70d37304-79b0-4b8a-8d3f-fd56be113aa6"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"8bcfc764-dd98-431e-9f38-32a17a5cb877"},"parentCredentials":[{"type":"space-admin","resourceID":"70d37304-79b0-4b8a-8d3f-fd56be113aa6"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
8aaad014-4f50-4489-b701-6436d579719f,"2023-05-05 09:57:54.350458","2024-06-17 13:32:20.827714",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"1ca6f5c4-d7a0-4448-bc0e-8f21bf889650"},"parentCredentials":[{"type":"space-member","resourceID":"f283630e-db04-46a4-8470-dd0df90cbaf1"},{"type":"space-member","resourceID":"aa5d5bd5-21e6-4b13-8f95-8b9f85c79b26"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"1ca6f5c4-d7a0-4448-bc0e-8f21bf889650"},"parentCredentials":[{"type":"space-lead","resourceID":"aa5d5bd5-21e6-4b13-8f95-8b9f85c79b26"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"1ca6f5c4-d7a0-4448-bc0e-8f21bf889650"},"parentCredentials":[{"type":"space-member","resourceID":"f283630e-db04-46a4-8470-dd0df90cbaf1"},{"type":"space-member","resourceID":"aa5d5bd5-21e6-4b13-8f95-8b9f85c79b26"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
8aff4f20-b02e-4aa6-920c-5f6e477bbc6a,"2024-07-05 13:54:41.699761","2024-07-05 13:54:56.000000",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"221c96a8-1824-4b46-a3a8-08fc70c25e96"},"parentCredentials":[{"type":"space-member","resourceID":"028d191b-e47e-43ff-93f2-95b386477a00"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"221c96a8-1824-4b46-a3a8-08fc70c25e96"},"parentCredentials":[{"type":"space-lead","resourceID":"028d191b-e47e-43ff-93f2-95b386477a00"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"221c96a8-1824-4b46-a3a8-08fc70c25e96"},"parentCredentials":[{"type":"space-admin","resourceID":"028d191b-e47e-43ff-93f2-95b386477a00"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
8bd72c43-8d4f-4586-8b73-d620a639ba3a,"2023-03-28 13:59:25.568888","2024-06-17 13:32:20.832868",3,"{"enabled":true,"credential":{"type":"space-member","resourceID":"b1471469-5e7a-4878-9e7c-87bdb9db920d"},"parentCredentials":[{"type":"space-member","resourceID":"56645bfb-6c93-46f6-98b2-3e19cd30b8a6"}],"minOrg":0,"maxOrg":-1,"minUser":0,"maxUser":-1}","{"enabled":true,"credential":{"type":"space-lead","resourceID":"b1471469-5e7a-4878-9e7c-87bdb9db920d"},"parentCredentials":[{"type":"space-lead","resourceID":"56645bfb-6c93-46f6-98b2-3e19cd30b8a6"}],"minOrg":0,"maxOrg":9,"minUser":0,"maxUser":2}","{"enabled":true,"credential":{"type":"space-admin","resourceID":"b1471469-5e7a-4878-9e7c-87bdb9db920d"},"parentCredentials":[{"type":"space-member","resourceID":"56645bfb-6c93-46f6-98b2-3e19cd30b8a6"}],"minOrg":0,"maxOrg":0,"minUser":0,"maxUser":-1}"
