id,createdDate,updatedDate,version,name,uri,description,authorizationId,profileId
7e80fef2-3581-4002-be4d-bbc0a20f6675,"2023-08-04 07:54:35.518028","2023-08-04 07:54:35.000000",2,github,,"User profile on GitSpace",f1ab2550-f82a-4e85-be4c-f6eb5f3bb983,f59da123-7caa-40d3-b2f4-8faacbd3e525
7fb9404c-2717-4825-b72a-b53015b02a8a,"2023-05-23 21:00:53.300607","2023-11-22 16:54:32.341335",4,"org-23-05-23-release reference",https://acc-alkem.io/api/private/rest/storage/document/3375762f-8e3d-4a6c-b394-bc89ce87484c,,523f1565-6add-4b5c-9dd5-edc2840d1a07,77212958-2c04-489f-b8a1-e589a2c59742
7fbf2c08-f8ad-43e9-abdd-9b175a1beed1,"2024-03-28 14:14:14.000734","2024-03-28 14:14:14.000000",2,linkedin,,"User profile on LinkedIn",3a8ad7e6-04f4-4301-abe8-41ad688ec13c,4ac816e4-3b8a-47a0-b8e1-04ce25f73e07
7fcd5451-9d25-403f-99c4-c0647b79c42b,"2023-11-09 15:27:24.871676","2023-11-09 15:27:24.000000",2,twitter,,"User profile on Twitter",dfbc0e5c-5bef-4b31-b01b-edfc7d880bfd,01c9e53c-6677-4058-88b0-08c9425c7286
7fe45d2b-a852-4a66-a28b-29d4993424f6,"2024-07-26 09:50:36.634172","2024-07-26 09:50:36.000000",2,twitter,,"User profile on Twitter",a5c3857c-703b-4cf7-969d-18a2e83e7e94,862584f5-b25f-41af-8eac-ead8b499072e
8005f03e-c6a2-4c4b-9e3c-7766fd018e66,"2023-03-31 14:27:35.817472","2023-03-31 14:28:11.000000",3,"release-31-03-23-hub reference",https://test.com,test,4cb7a34e-208c-49de-9bc3-2625d5b12095,83d03f03-fa49-41ef-a16c-3e94c317d5d1
800ac586-8b4d-4fed-b79a-17178b2c8afe,"2024-02-09 14:22:36.214507","2024-02-09 14:22:36.000000",2,"New reference",https://acc-alkem.io/api/private/rest/storage/document/be195c80-4d25-4a13-a283-f93a5e5f6084,,cb0b9445-aa8a-45df-87ce-11c23b13ed38,5ad33e9e-327e-444c-acfd-f4a82eabb9e9
800cb9c2-cb5a-4267-9980-29ec6500d54e,"2023-06-28 08:26:36.218854","2023-06-28 08:26:36.000000",2,linkedin,,"User profile on LinkedIn",84505cdc-11cb-494a-8c47-3340e7d7cbfd,92434d3a-60db-410e-9162-377033e9bfc6
802e7e0f-b782-44cd-8923-f9208d473c14,"2023-06-21 11:21:15.059866","2023-06-21 11:21:15.000000",2,linkedin,,"User profile on LinkedIn",4d5445fc-a72e-4cfc-ac68-c1fcb9ff978c,378f64c5-2916-4f8c-8677-36c21485ea45
80502e83-0f69-479d-869b-00983d7ba897,"2023-04-21 13:40:34.782357","2023-04-21 13:40:49.000000",3,"Release-21-04-23-hub reference",https://test.com,Release-21-04-23-hub,0e319661-6cac-454c-ba8b-2d04adf7b338,2fabdcf3-54cb-45cb-9f4f-35ac25445cce
80980786-a4f5-4688-b932-807789973af4,"2024-04-08 08:24:45.503121","2024-04-08 08:24:45.000000",2,twitter,,"User profile on Twitter",5ab7e638-b670-447b-82b8-19f32f8cb118,1dc16a39-1759-4f47-a1fa-fbd34540aa13
80a3903f-852f-43c4-b5d0-14743801a08b,"2024-04-08 08:19:49.320224","2024-04-08 08:19:49.000000",2,linkedin,,"User profile on LinkedIn",389f4f4f-7499-4a77-9308-88394e5ffae6,d3ca935b-1929-4f05-9fc6-f296a9a5d1f1
80bf600d-696a-4012-81d4-f6398d07b642,"2024-06-03 09:08:31.608986","2024-06-03 09:09:25.000000",3,"New reference",https://acc-alkem.io/api/private/rest/storage/document/1a73d4d8-11e5-429a-a6ae-115c9eb70a7d,,37ed85eb-8950-40ee-8da8-6896e99e1682,3675ce8c-0cd9-4a2f-abba-4bdd8e283c69
811c6d68-6515-4cc3-9996-226408a5606b,"2023-08-25 11:40:18.592539","2023-11-22 16:54:32.341335",3,"New reference (2)",https://acc-alkem.io/api/private/rest/storage/document/d2447b31-7676-4e2b-aecc-d05710a2e026,,31bb251d-c7e0-4084-9378-5ac9cb5c552d,d06da020-e461-446b-bc5b-cb8a54cb6780
814988c0-427e-469f-9a1a-6f97a8400bfc,"2023-08-04 10:24:49.287243","2023-11-22 16:54:32.341335",4,"New reference",https://acc-alkem.io/api/private/rest/storage/document/bac3af53-c60d-4fab-b6d7-6e9a7ec22aaa,12312,fc724b3c-5537-448e-a35e-b359efc8570f,a0b47e25-acb7-40ea-a87e-af8c04e1b351
82011ebc-6286-4dc3-ae10-a1743b51176a,"2022-07-13 14:24:28.238901","2023-03-21 12:48:49.574479",2,video,https://www.youtube.com/watch?v=TPnRqFeXiP0,"Video explainer for the opportunity",ef227a3c-d5b3-4f0a-a607-95725887b41b,ec143b2c-df82-4137-8b91-a686001ee09b
8235e493-bf18-4fb5-be29-69ceb65c58f9,"2023-01-11 14:46:10.888753","2023-11-22 16:54:32.341335",4,"New reference",https://acc-alkem.io/api/private/rest/storage/document/a82959fa-633f-425c-9b07-d7a9c3f850b9,,40583ae6-5426-445b-83a7-e56feeda126a,abb19500-2e38-4e01-aef8-e6d8cffc38f8
8281f742-cec7-4612-a0cb-2decdc1ea141,"2022-07-13 14:14:30.595693","2023-03-21 12:48:46.374876",2,repo,http://github.com/cherrytwist,"The hub repository",48207492-814d-4314-ae88-2b04b458bc80,1a6878c3-b231-4650-b842-cb4707630ad6
83250d9d-ced0-4fb6-aceb-9e941830ffbd,"2022-07-13 14:17:22.703510","2023-03-21 12:48:46.969853",2,video,https://www.youtube.com/watch?v=TPnRqFeXiP0,"Video explainer for the challenge",c890c68f-d686-47ad-8866-133551e0df3f,46be38a1-f0f6-4534-b727-cb04e7a197a8
833a50ac-bd04-4c0a-afce-f7962e82c4e3,"2024-03-28 14:14:12.988426","2024-03-28 14:14:13.000000",2,linkedin,,"User profile on LinkedIn",93891fc5-bc42-4d28-a89d-e8c27fa40faa,10c20371-0b1c-48a0-b33e-522c1e3cdaf5
843e730c-46ec-4fca-a954-d24e4ceb0134,"2022-07-13 14:26:44.629225","2023-03-21 12:48:48.327237",3,"New reference",release-13-07-22-challenge,release-13-07-22-challenge,0302b2f4-f35d-47a6-9636-befce2a4bec1,44cd49fc-d691-4c4d-affb-c4a55ef6a43b
844b3483-e73d-434c-9564-019ef7cffae0,"2023-05-10 07:56:45.152531","2023-11-22 16:54:32.341335",4,"New reference",https://acc-alkem.io/api/private/rest/storage/document/db7c75ac-fa47-41db-85a7-13d210a45808,,69d9ccab-4112-4a2f-9ecc-d8900c73a3b3,7c94a899-2de8-4893-b3c7-b98e831fc5ca
849de90e-6798-4528-80b5-8d62d609ded2,"2023-06-02 10:10:12.757017","2023-11-22 16:54:32.341335",4,"Release-02-06-2023-org reference",https://acc-alkem.io/api/private/rest/storage/document/12870f72-80b5-4238-a599-e567268dfe63,Release-02-06-2023-org,d0d71395-9985-42c1-b2a6-ccbadd4e5c04,d853d451-3c95-4c34-82e8-300551933eca
84bf90b0-3aab-4f58-9a51-f9be0211c7bf,"2024-07-11 14:47:21.791321","2024-07-11 14:47:21.000000",2,"New reference (2)",,,5c4800ea-c67c-4822-8ae2-44fe4cabaa0e,56137563-18ad-4734-b89b-bf5c4eed6c33
84f595d8-8983-47c2-b1b2-b745990bf179,"2024-07-01 07:25:51.142247","2024-07-01 07:25:51.000000",2,linkedin,,"User profile on LinkedIn",92afdad3-5a6b-40d4-864d-e698afc15dfe,f140eaef-5716-4d69-94b4-3bfe1cdaba88
853c23db-2587-4a90-8718-a643c5d6e92e,"2022-07-13 14:18:33.623292","2023-03-21 12:48:46.932187",2,jitsi,https://meet.jit.si/ecoverse_un-sdgs_ch4,"Jitsi meeting space for the challenge",b5a08b30-1c00-430e-9be3-9c3cca898b09,7232a7cc-4cc1-4a2b-aac1-9b8d8b6d324d
85440905-1f10-42e5-a546-c5d947b3e322,"2024-08-12 09:40:21.853995","2024-08-12 09:40:21.853995",1,github,,"User profile on GitSpace",01c3f18e-865f-4f83-b2db-4a0888fe8b9e,de8e6da1-6135-4fb7-97f5-7ec91e872735
85622493-6956-42fa-a9b4-46f14fc0bb1d,"2023-04-21 13:53:04.448440","2023-04-21 13:53:04.000000",2,"Member whiteboard callout dashboard right 2",,,492e9198-4024-48c9-b2e3-642d76ffd59e,d21254ff-b8f7-49a7-80cb-c41ad962914f
857c1efb-2bd6-41a8-ac09-f0f0d079f5cc,"2024-04-08 08:16:37.035805","2024-04-30 19:15:16.000000",3,github,https://subspaces.com,"User profile on GitSpace",56ad8308-02a4-49b5-a46b-a8a750255573,6764b475-a44b-4686-af93-70e0d53c507d
85fdb41c-978a-4889-b818-4d435ebd93b7,"2023-07-27 14:05:28.651446","2023-11-22 16:54:32.341335",5,"Release-27-07-2023-org reference",https://acc-alkem.io/api/private/rest/storage/document/a2947d9b-011d-43f6-b60e-6eda399beb44,"Alternatively, you can also cut and paste the following URL into your browser:",eec1b94e-d4bf-44de-abf0-a6828d54bbca,a05a4bef-b690-4afd-a379-0eee248221ba
86161fc5-30b2-4b89-b237-6761981216d1,"2023-03-29 15:48:10.994575","2023-03-29 15:48:11.000000",2,twitter,,"User profile on Twitter",e2f8939d-e638-4940-9874-f6ab85a6bb2c,d98d6d29-274e-432a-9591-28afdf776193
861e45b9-82c3-4e4d-8012-be2c75777947,"2023-07-24 14:00:36.608097","2023-07-24 14:00:36.000000",2,linkedin,,"User profile on LinkedIn",43b9841e-3057-466e-9d77-403606d54d7b,209acfb8-1a3e-4341-91fb-bbf3b5ff7eb7
865d0e31-f90c-42df-9c42-e4d298c5ae23,"2024-06-18 13:09:54.442900","2024-06-18 13:09:54.000000",2,"guideline2 ref",https://acc-alkem.io/api/private/rest/storage/document/2b98920a-1338-47fb-aec7-be038f606f8b,,631c1637-077e-4b83-af1c-9ff52b482e31,4ee5b648-4c2a-42d4-8af8-1e5657b1372d
868b6b03-0da7-4f0b-86c7-a47e3c91a062,"2023-05-17 16:07:23.471659","2023-05-17 16:07:29.000000",3,"New reference",http://www.test.com,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy",6b303fc6-0368-46e8-886a-019e294f2836,024407df-c627-4e72-90ff-75d8aca54312
86919165-cfb5-42e1-863f-1784955098a4,"2024-06-04 08:34:31.491326","2024-06-04 08:34:31.000000",2,twitter,,"User profile on Twitter",05b866d2-3e6d-4e60-88a0-f35d446bd1d0,d8afc8f3-2025-4a12-bbe9-6b2b9384a27f
86f328dc-7c09-4e42-ac18-ea759674d545,"2022-07-13 14:22:04.972457","2023-03-21 12:48:47.519473",2,video,https://www.youtube.com/watch?v=TPnRqFeXiP0,"Video explainer for the challenge",77c49578-adaf-44fc-b4a3-ff60c0e4debf,ddf99d61-53ca-4bc3-ac52-873639e07d13
8709e021-eff0-45db-9008-7def159ddf66,"2023-06-21 11:13:04.292665","2023-06-21 11:13:04.000000",2,linkedin,,"User profile on LinkedIn",cb394eb8-966c-4325-8e63-4b755e6dde6b,3d872e2f-0cf5-42d7-b7ab-4e2bb4cdb64e
870bc22f-1941-4c44-a2ba-d0ab6299b195,"2023-07-11 13:12:10.722243","2023-07-11 13:12:10.000000",2,twitter,,"User profile on Twitter",643fb51a-c6bc-434e-b28d-4d45c7454bed,564752db-e4b7-4407-818b-068f662362b6
87135382-3c85-4a38-950f-0272eff206dd,"2024-08-14 06:32:23.143672","2024-08-14 06:32:23.143672",1,twitter,,"User profile on Twitter",c587bff9-630a-4b2a-9b7f-311ca39ebe46,680e3d59-1e38-415b-98d1-6500e453515a
8747531b-df95-4a0e-8446-f8589876429f,"2022-11-14 13:21:10.193692","2022-11-14 13:21:20.000000",3,"org-release-14-11-2022 reference",https://test.com,org-release-14-11-2022,e740aa41-3d6d-4777-86ad-184790bb144a,f5b0b746-57ea-49b5-a4bc-1cfb0c77c6e4
87657163-4c35-4f30-a669-150e0a01b358,"2024-02-09 13:54:11.003752","2024-02-09 13:54:11.000000",2,video,https://youtu.be/-wGlzcjs9CI,"Video explainer for the challenge",b444d104-045b-4ece-b0e6-b87d162c2a38,33fdbdb1-f02c-4b76-bdbf-be96fe6c2415
879b0f7b-87e7-45e5-9da7-ac396095c094,"2023-10-02 07:56:56.706741","2023-10-02 07:56:56.000000",2,"Create Call for Whiteboards",https://test.com,,a2112fd5-ae40-45ff-966a-b70b326184ff,4dafb211-3ec6-4527-88bf-9a84147df738
87a52b43-89af-4989-83f0-53698310944a,"2023-05-15 11:25:26.805178","2023-05-15 11:25:26.000000",2,,,,e7aed5a3-9af6-451e-877b-d9be62b4151e,74faa13c-83fa-4176-94ee-7e40c8566a1c
88d8bf1f-a58a-40e5-bb20-c10823a93457,"2023-06-02 10:12:03.779593","2023-11-22 16:54:32.341335",4,"Release-02-06-2023-hub reference",https://acc-alkem.io/api/private/rest/storage/document/4938c0a3-1ed4-41fa-b3ef-e7271ecbfe37,"Release-02-06-2023-hub description of attached file",45aa0997-54af-4358-bb85-028cd8178223,0f0b011b-bbd8-4b1b-8575-2615e95d02e4
88fb633d-d013-4d8b-ac66-e27be473e363,"2024-08-28 15:17:46.865158","2024-08-28 15:17:46.865158",1,twitter,,"User profile on Twitter",e6226e3c-defe-4c7c-8ca2-c2253b453c6d,ea435143-926f-4f46-b19d-bf05245a03af
894ad71a-14d3-40bc-ac0f-c8a04058ae94,"2024-02-09 14:49:29.098670","2024-02-09 14:49:29.000000",2,twitter,,"User profile on Twitter",7ff33fac-ad52-408f-9c32-ca7379b747ef,13af0ace-331b-47f9-9874-fbceb98bfefb
8952adf0-b738-4bf5-bba1-77a09abf8623,"2023-01-27 12:26:31.003532","2024-02-21 10:37:09.000000",3,twitter,http://ole.com,"User profile on Twitter",f82c5078-5757-4283-827f-c643f6b41ad8,7934856d-7605-4e0f-a270-0c2ca952a5f0
895f3df1-27d7-4fd4-8be0-0c919a87fb8d,"2023-11-09 17:25:18.052504","2023-11-22 16:54:32.341335",4,"New reference",https://acc-alkem.io/api/private/rest/storage/document/0bfc4ab1-9146-4dae-96c9-4ac94de57927,"Alternatively, you can also cut and paste the following URL into your browser:",d9ec79f3-5897-4256-be42-3f36fc45c8ac,2b45905e-32cb-42e9-a3cc-b8b89f7b28ac
89eda92d-f0d6-4e74-9489-f01a5df80195,"2024-03-07 08:57:07.882075","2024-03-07 08:57:18.000000",4,"Release-07-03-2024-org reference",https://acc-alkem.io/api/private/rest/storage/document/76df2672-3ee9-44e2-8f4c-0dd69212e825,,937420ac-ca8c-4c1c-be4b-8f71fa7da5c1,7d3bfe38-1082-41c9-844e-f9cf792ddafc
8a96edaa-5c9b-4539-b08e-a61eb464daa9,"2023-03-31 13:42:59.756607","2023-03-31 13:43:09.000000",3,"Release-31-03-23-org reference",https://test.com,test,64a9325f-5bed-4ba2-828e-af3cfc64f6ca,dfd1c7fc-9d62-4e5e-82da-7af95cf26a34
8aa15601-ecea-4c7b-80ae-23483c5de6b2,"2024-05-07 12:03:19.280923","2024-05-07 12:03:19.000000",2,github,,"User profile on GitSpace",1d8d662d-9171-4068-b420-9e42e8567eee,164cbc3a-3d4e-4225-b463-2752b9efe44d
8b2f948b-b971-4aaf-8156-70794a6709bd,"2023-08-22 10:00:58.452037","2023-08-22 10:00:58.000000",2,twitter,,"User profile on Twitter",6d52ff46-3820-4a8f-845e-bc83aa6600db,ccb4daa2-ab4d-422d-bd31-4385bed08244
8bbd89e2-eee2-4e97-bfa0-c901240692cd,"2022-12-08 11:50:55.290569","2023-11-22 16:54:32.341335",4,"org-release-08-12-2022 reference",https://acc-alkem.io/api/private/rest/storage/document/a6821c16-fdf9-415e-903e-adef3959594a,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy",d50df860-d44d-44e1-8bb3-0fad37da76c0,5ea7ab4a-cccf-4b23-9697-21d9efd420f3
8c1a31b8-4635-432e-8d01-030c498f1a03,"2024-06-05 09:35:14.986388","2024-06-05 09:35:15.000000",2,twitter,,"User profile on Twitter",929e9bab-65d2-41a9-a4e3-a56635e5bba5,f5aff9bb-56ec-4bd7-879b-09475fe4d3ec
8c9905a2-d7c2-4b12-a539-9e0addf911eb,"2022-12-08 12:07:09.127668","2023-03-21 12:48:46.497508",3,"New reference",https://test.com,test,33a42654-7151-445a-bc25-84e0671192f2,e5b9fa81-90db-42cc-ac7e-76ed5d8cd5b7
8d065499-cc87-40e9-a694-8d011e3f7257,"2024-05-02 08:14:47.033713","2024-05-02 08:14:47.000000",2,linkedin,,"User profile on LinkedIn",881feae1-8b3e-4ed7-ad65-1cbcab8041bd,cbb88b93-79b0-4b85-a7cf-3fc2b40c9919
8d7527b8-53a0-4169-8e1c-75a41dd7275e,"2023-03-01 16:48:36.488325","2023-03-02 08:42:12.000000",3,linkedin,https://www.test.com,"User profile on LinkedIn",4d34c96d-e353-4a50-9113-4c8c26c3ad89,e772eb47-212b-4afb-824f-51af17f125d1
8db6a25e-aa6a-4783-aa7d-80772b108bd5,"2024-03-28 14:14:14.040926","2024-03-28 14:14:14.000000",2,github,,"User profile on GitSpace",993b961d-710a-4752-99d5-fc24c9f88dc6,4ac816e4-3b8a-47a0-b8e1-04ce25f73e07
8e3cfaf8-8f68-470a-b540-1c39713b4317,"2024-07-01 08:31:25.284702","2024-07-01 08:31:25.000000",2,github,,"User profile on GitSpace",c48077ff-a66e-4849-8578-f31761eb974e,4029ac6e-4f07-43c1-a391-826b72145bc9
8e47845e-2522-4cea-ac2c-b37931f1b5e0,"2023-07-11 13:09:10.175006","2023-07-11 13:09:10.000000",2,linkedin,,"User profile on LinkedIn",631c1054-c438-4db2-b9e4-1129816cf9a1,4dffa87d-acfc-41bc-a251-a5082cd9e3f2
8e917e09-0e49-4fc4-bb73-5d3be8c91564,"2022-07-13 14:22:57.829694","2023-03-21 12:48:47.570580",2,jitsi,https://meet.jit.si/ecoverse_un-sdgs_ch17,"Jitsi meeting space for the challenge",41381e80-34a6-43f3-b559-f79f320b80b2,a9609e24-a200-49b7-97be-22dc50e694c2
8e99f9e2-3837-44aa-877f-d6bfef26c308,"2023-01-27 08:00:54.598264","2023-01-27 08:00:54.000000",2,linkedin,,"User profile on LinkedIn",63888e26-dd4a-48db-b476-a14a673c3bc2,af09d097-14b2-46c3-9625-dafdddc101c0
8eb823f1-ac69-46be-900e-3ff1a41697c0,"2024-05-17 15:32:32.740239","2024-05-17 15:32:32.000000",2,github,,"User profile on GitSpace",bbb7da65-f106-44b7-8001-250ada1bc20f,2024698c-f528-4954-892d-c46ff95b55ab
8f224ecc-1a91-4991-aee8-12d2039d8b48,"2022-12-22 12:01:30.009050","2022-12-22 12:01:30.000000",2,twitter,,"User profile on Twitter",0d0e6f7d-bcc7-48e1-9744-ebfb2891dfe0,f3532548-33dc-40a0-a202-f6cf9665f75e
8fbec4b6-0140-4c8e-9090-121303261111,"2024-04-08 08:17:59.180350","2024-04-08 08:18:00.000000",2,linkedin,,"User profile on LinkedIn",17677d98-227c-4cb9-896b-cbc42c7afc0f,52cfe98d-4688-4d56-8ee5-9bfa52e28bdd
901b2253-0bdc-4388-bb98-26fe5a404818,"2024-08-28 15:14:05.874884","2024-08-28 15:14:05.874884",1,linkedin,,"User profile on LinkedIn",98c2ed9e-4b08-4437-9b92-d48c77875ca0,b3047333-515d-41dd-9991-14b92f06142d
903cdc87-169e-46a8-8179-0a7cb5642093,"2024-06-05 09:42:15.780231","2024-06-05 09:42:16.000000",2,linkedin,,"User profile on LinkedIn",8e879ff3-6564-4d5c-90cf-448b4146eec1,c9497643-7039-4cd1-91c6-a70f16faebb0
90c6b39b-5e61-47b7-b6c6-847a2d3246f1,"2023-01-26 14:11:21.400860","2023-03-21 12:48:48.273732",4,linkedin,https://www.linkedin.com/,"This is linkedin ",2cf209cf-74ff-4f8a-97dd-8b2297026b69,15f80f4d-e9b1-4555-9a4a-52acf7629efe
91cb6a35-ff32-4bfb-9b25-0dee17c2ab2c,"2022-07-13 14:15:29.723768","2022-07-13 14:15:35.000000",2,Twitter,https://twitter.com/cherrytwist_f,"Twitter profile",0e558fea-cf96-4c9e-a4d2-6b677c8bd51a,680f51f0-d06a-460f-ba73-b041a7fe861d
921c4b90-3be8-4bb0-b52f-0abbde8413f4,"2022-10-27 15:18:58.541643","2023-03-21 12:48:45.552165",3,"hub-release-27-10-2022 reference",https://test.com,hub-release-27-10-2022,8b0ef917-f6b1-42b9-8eff-7b444fe0af58,5a3340a9-85ec-423d-bc5f-7fe07fb60636
92245572-6596-49a0-b68b-183eaea8397e,"2023-07-11 13:12:06.673228","2023-11-22 16:54:32.341335",2,"test ref",https://acc-alkem.io/api/private/rest/storage/document/6f35489e-24fc-4bac-8594-7db1d331d95d,,d3089735-4b99-47c1-b210-4cf7cd501f42,b7c01ba0-58dc-4d3a-869a-35ab94e7de20
924ed781-d99a-44b6-a90a-32fcd551eb32,"2023-04-06 13:34:41.053668","2023-04-06 13:34:52.000000",3,"Release-06-04-2023-hub reference",https://test.com,test,5fa57e6f-05bb-463b-8c6f-02b9b5464d8d,f0ff6dcc-245e-4018-ba0c-830547a46322
925553e6-3b26-4cec-abd4-2e02a135f608,"2022-08-31 09:38:16.741517","2022-08-31 09:38:24.000000",3,org-release-31-08-2022,https://test.com,test,2c95d40d-3ab1-4f14-8aad-ce77c20f869b,e22563f0-6253-4e29-a2a9-e0e076fca14f
925b364e-b51d-49b3-8f28-7880b24b4c68,"2024-08-27 14:52:25.775154","2024-08-27 14:52:25.775154",1,github,,"User profile on GitSpace",eae69d3c-0e3c-4bdb-99e7-2d735c4163d4,32ace847-a5e0-48f8-837c-1a9bb4a9fd91
925c33c5-7768-4b66-b5a0-c70c9203c22d,"2022-08-24 09:05:22.759642","2023-03-21 12:48:40.645738",3,"member ref 1",http://www.test.com,"Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy",aa520a83-ccee-441a-afcb-d857fd7475d2,bc963494-c0a8-439b-a302-e2e0487ff40e
928e4363-3c06-455f-a813-b15723df5cdb,"2023-07-11 09:53:55.474104","2023-07-11 09:53:55.000000",2,linkedin,,"User profile on LinkedIn",6a7dc4a3-2069-4986-895d-681e1401b23c,bee2fa72-f764-4fa1-a780-aad5a434bb4c
93177bbc-16ef-4628-b8f9-022455712ccf,"2024-08-12 07:30:09.506058","2024-08-12 07:30:09.506058",1,linkedin,,"User profile on LinkedIn",0d057acc-f575-4f32-bb0b-3c922c351f3b,1324ee45-788b-469c-a9e4-527b51749872
9332c91e-7f8f-4324-91fa-3831984c2816,"2024-03-28 14:14:13.065943","2024-03-28 14:14:13.000000",2,github,,"User profile on GitSpace",c5920105-9209-4fb8-a744-5442eddb57ed,10c20371-0b1c-48a0-b33e-522c1e3cdaf5
938047c6-8739-4ed3-84e7-85ca50070485,"2024-02-09 12:44:42.435646","2024-02-09 12:44:53.000000",3,"Release-09-02-24-org link",https://alkem.io/,,124f9781-f41e-4b55-b8b8-a938edc676b9,3e11fc09-4006-4c0c-be05-7318cc4d8538
9389b98f-eaad-4925-9583-d9f4f9d5ec40,"2023-01-26 14:20:04.558907","2023-01-26 14:20:04.000000",2,github,,"User profile on GitHub",8eff13d8-7d3e-4a43-bc47-87f8ee2d1b9a,25c85b37-80fb-4b88-b938-d2371e90f46a
93d6903b-7547-4fa9-9c0a-1cea93d2e169,"2024-02-09 13:52:28.123041","2024-02-09 13:52:28.000000",2,visual,https://www.odyssey.org/wp-content/uploads/2020/08/1.-Fossil-Fuel-Free-Future-Vattenfall1-72-scaled.jpg,"Visual for the challenge",d1423a41-d2c8-454d-9480-53030cc5cde9,dca589bc-b185-42e9-b171-c6f3087f4d4a
93e16ba1-9714-4c80-b4ca-96bb13489818,"2023-06-28 08:28:46.823020","2023-06-28 08:28:46.000000",2,twitter,,"User profile on Twitter",c0ee72a9-7826-4ba2-9f42-4959f1c3a89d,78302894-4f36-426b-9951-1c6b9c8d0344
94050cf4-9d89-415e-8b07-c46c0524ab7a,"2023-06-01 07:57:44.437280","2023-11-22 16:54:32.341335",3,"New reference",https://acc-alkem.io/api/private/rest/storage/document/0e12d381-b986-44c6-bd8a-0ea4fae9a3ee,,a14ec9b8-d18d-49a7-bcf6-1ffa0bcfa269,1127bad6-d5f8-47e2-9ba7-e3afe884231e
942dcacb-9222-4599-a736-6603494790e7,"2023-08-16 15:09:50.055641","2023-11-22 16:54:32.341335",3,"New reference",https://acc-alkem.io/api/private/rest/storage/document/8a0980f2-8c96-41a7-bdbd-cad0714cb02a,,a452b9a5-d847-4872-b8fa-7d53c5a3149d,8f362227-16c6-4ed9-b3ed-433d0c3e200d
94906855-27cd-4cf6-abbb-36abf91b065e,"2024-04-10 12:18:05.289654","2024-04-10 12:18:05.000000",2,twitter,,"User profile on Twitter",6952f0ed-954b-42b7-9eae-b55c41168393,82c5c96b-adb0-44ea-914f-f66f25fab774
94af66ab-eddd-42e9-95c2-741792be6684,"2024-07-01 08:31:25.249480","2024-07-01 08:31:25.000000",2,linkedin,,"User profile on LinkedIn",19cf25cf-f9d7-469a-8ff7-65eeebcace5b,4029ac6e-4f07-43c1-a391-826b72145bc9
94b1fc27-2f89-4e54-a47b-8281d092df85,"2023-03-21 15:04:12.509610","2023-03-21 15:04:12.000000",2,"New reference (2)",,,e51907e6-222e-4bfe-8d9a-7a9d7ae26952,50e8ff41-c0c6-4723-aed2-11b1d41e12bc
94bdbcac-5d73-41bd-8195-6eb3ebaba353,"2023-01-26 14:20:04.531713","2023-01-26 14:20:04.000000",2,linkedin,,"User profile on LinkedIn",9e37df7b-b954-4d6a-a14b-7a110f483f39,25c85b37-80fb-4b88-b938-d2371e90f46a
9563fea6-ad88-4076-87cd-22984dae9eef,"2023-12-12 14:43:19.224273","2023-12-12 14:43:19.000000",2,github,,"User profile on GitSpace",507ba9e8-de34-491c-8473-de529f583344,e21af3d2-147d-467c-aa0c-05306bddb6af
956a31b8-43e1-40e3-9b5b-289c639ac970,"2024-08-12 11:08:46.218712","2024-08-12 11:08:46.218712",1,linkedin,,"User profile on LinkedIn",c5860dac-5654-4104-9c3c-f6be3883a7a3,992fb174-cc30-41cf-99c4-fa27d0894e07
95c4590e-711b-4a71-aef9-c2f3af95969f,"2024-03-28 14:14:13.128256","2024-03-28 14:14:13.000000",2,twitter,,"User profile on Twitter",6185a4ab-2be5-4068-9f71-2dec19398677,10c20371-0b1c-48a0-b33e-522c1e3cdaf5
96096dcc-723e-45bf-8477-9623ab4a209d,"2023-07-11 12:31:24.941374","2023-11-22 16:54:32.341335",4,"Release-11-07-2023 inno pack reference",https://acc-alkem.io/api/private/rest/storage/document/f0ccb98d-35d5-4536-9c39-9a841fb91bff,,74660e5b-a8b3-4298-8539-7a6bd64116ce,da49b220-83c5-41c6-90ac-d65710a9ff62
9720d706-3590-4f4d-9cca-cd843b5af875,"2024-02-09 13:54:11.013626","2024-02-09 13:54:11.000000",2,visual,https://www.odyssey.org/wp-content/uploads/2020/08/1.-Fossil-Fuel-Free-Future-Vattenfall1-72-scaled.jpg,"Visual for the challenge",1b5f4d94-5af8-4855-a5ed-fb26531b0e2a,33fdbdb1-f02c-4b76-bdbf-be96fe6c2415
974070f5-b2ea-48a2-91f5-cda765c2b1eb,"2023-10-02 07:54:44.725269","2023-11-22 16:54:32.341335",2,"Create Call for Posts 2",https://acc-alkem.io/api/private/rest/storage/document/ff61a441-b9ce-4859-ba5a-84b4c9eefb85,,875469b2-2d99-486d-9fbd-abd41c92b550,6390fc07-3d45-417a-8295-39501d45d9cb
