id,createdDate,updatedDate,version,authorizationId,lifecycleId,userId,communityId
c906db6b-364a-4ec9-9665-bed30bc0f03b,"2023-09-28 08:06:34.343872","2023-09-28 08:06:34.000000",3,3fe26039-9f66-49a1-b0e2-594aab9a008d,8dd0e4fd-630e-48b9-9211-df4da75f7b24,7735980c-e464-4caf-b2d8-6c329abd95e4,d49347b2-2149-4808-90d5-53584d7c1520
da70b9dd-9d9d-4c94-903f-9c473a485c0b,"2024-08-19 07:44:18.506265","2024-08-19 07:44:18.000000",3,860b61f9-5ace-4ff4-8ae5-0ff7623d39f3,b75758ef-3f3c-44ba-9c7f-eb0308815278,09de737a-a8e8-44dc-b930-239c87b6b702,ae98928e-f4db-4680-89e3-d183843d48ed
dcfea227-6ace-44bc-8c87-d19f17daafee,"2024-07-23 08:28:58.706682","2024-07-23 08:28:58.000000",3,19ec8e7f-4917-49dd-b3cb-99cbe370ec92,944ac174-595d-480b-bdea-52b1c4283343,3017ab10-07f6-4b5f-9c92-54ea2dc48cfd,58bc88b5-0ae3-4ee3-beff-7a9ef96631c8
dddfc354-39af-4f49-b788-1dcefd5deeb5,"2024-02-09 14:52:11.882467","2024-02-09 14:52:11.000000",3,53dc7a85-4e36-4351-a4ec-708b4fb5c07e,53f9f2e2-f5cb-4540-833d-a489978b8079,aef6eb84-f477-43a9-85b2-d8252a8cdf2b,ef75a0ff-bdb8-41c0-ad9d-78cdb992ae98
de1792f5-d50b-40a8-8601-c65186a7d121,"2024-02-12 13:42:09.670249","2024-02-12 13:42:09.000000",3,ccc2048c-7305-4475-b698-8967615d718e,bea57a32-9465-42c8-bf9a-4f4371b7010c,c0a1af88-7b45-4b58-babf-fe7665041240,ab1a222a-9ebb-4692-84cf-3d37877c1ae5
de5c9928-3022-489a-bf5b-0823ddc24b78,"2024-02-09 13:02:13.742832","2024-02-09 13:02:13.000000",3,be4c1e32-0100-4e0d-bb1d-ecfb42f006bb,692d1169-00c1-4764-97e9-f74966404b2f,d4a98e34-e521-435c-88b3-45ca06ce3d84,ef75a0ff-bdb8-41c0-ad9d-78cdb992ae98
df07272f-fa2b-4048-bb49-c931909d0926,"2023-08-31 09:26:01.855664","2023-08-31 09:26:01.000000",3,cd37ac4d-968d-4158-b6fd-bdb19d345c4c,fa86ed9f-7515-4763-8442-8a251ba98548,86d82fe6-1be4-4ca0-b4ea-6b1bcbfd9b38,e6830290-2747-4cc1-ae39-d872295eb592
e9512074-cb42-4886-8df2-ff599a99d064,"2023-09-28 15:56:08.140188","2023-09-28 15:56:08.000000",3,39cf360b-c6cc-4d50-b297-ce2c63152c0e,16d2bbe4-c833-427f-9d87-408ad43d12e2,7735980c-e464-4caf-b2d8-6c329abd95e4,c0b35036-4e70-43c6-8ae4-7857cd7bc00a
ea939171-b2e9-4824-9aa9-46697ed3a1ca,"2023-07-11 09:54:31.849696","2023-07-11 09:54:31.000000",3,af811cb3-f6cc-4ad2-a7b8-3aa43c980933,2db13b78-49c9-4f09-a592-2e5327b86465,562751a4-f1dd-4ea7-8223-7bf9ef390ba2,e409019f-fded-4122-a57a-815072f80f42
ec33379d-3b45-4417-99a7-ad3eadf2b9f2,"2022-07-13 13:33:27.984692","2022-07-13 13:33:28.000000",3,c94d7b34-b632-42a2-8f47-65fe1784e26e,616001de-943f-40ec-80de-e88da73b666c,e56d3eb9-d209-439e-b0e1-bb16903c2773,34b309fe-b3ba-4ce3-b79c-132a22013200
eca81c19-b6be-4644-8e3a-9e250d9177aa,"2024-01-03 15:32:59.379557","2024-01-03 15:32:59.000000",3,78afb6e2-d3c8-4ea2-a91c-8f33638899b7,a5a48145-6dfa-4415-a3f2-22b5e454536e,42d306a6-1ab1-409e-bee7-2fbf37f1636c,aba32985-72df-4012-b4eb-ee023b10bed8
ed5b78cd-048a-4c3d-a762-963262d3696c,"2024-05-16 11:39:55.838713","2024-05-16 11:39:55.000000",3,cf25197d-47ad-4731-a105-7beab2481174,766f2288-1b18-4992-8c7a-483dd2a28c42,ade80651-1da0-44c3-8c1e-a2cd25c810ff,b74549d5-7c1b-44e7-8bff-8cd0a2a5d23b
eea0ed2a-6604-4670-b56f-6cf4714f8c0b,"2023-07-11 12:06:35.654344","2023-07-11 12:06:35.000000",3,757a24a4-d3e2-4907-a171-3efeb8393857,28216823-a06c-453c-a72d-227ebb7546ed,05e3bd3f-e1b0-4c83-b8b7-d0e3a60f92fe,5b8b635e-3f57-4419-9df3-75a369faed80
f3d737be-dafc-41a6-8e09-078e19a35521,"2024-07-15 11:19:40.042659","2024-07-15 11:19:40.000000",3,7ab4a3d1-656d-4759-a862-057daaabb1bf,028bfca9-9009-4598-ae10-dced9971cc59,e170410c-31bf-46c8-addc-b4b177995319,58bc88b5-0ae3-4ee3-beff-7a9ef96631c8
f7374c55-8e81-4a99-a98c-98cbc444214b,"2023-02-21 10:33:50.693899","2023-02-21 10:33:50.000000",3,3fc98136-56d3-47f6-892f-cbc91663e003,04b82a6f-4230-4706-86be-6df85aa0ff2e,2de21941-a21f-4cfc-a076-3aa3bc74157e,77e5dcd3-3dcc-4a79-98c6-0fcad6ca4cb3
f9d1afbf-ff8f-4dc5-9512-f20f064fe999,"2022-08-25 08:39:18.731191","2022-08-25 08:39:18.000000",3,ac9f74ed-08c8-4e5c-9962-0f46033e21fb,d6f2419e-2595-4219-9e5b-9b5e5c02784a,70e6e81b-36d9-4feb-8547-fbb21b1dabc3,76942af9-f45c-4514-903b-df31f84ccc45
